time,res_0,res_1,res_2,res_3,res_4,res_5,g_0,g_1,g_2,g_3,g_4,g_5,c_0,c_1,c_2,c_3,c_4,c_5,f_0,f_1,f_2,f_3,f_4,f_5,qd_raw_0,qd_raw_1,qd_raw_2,qd_raw_3,qd_raw_4,qd_raw_5,qd_smooth_0,qd_smooth_1,qd_smooth_2,qd_smooth_3,qd_smooth_4,qd_smooth_5
29.1553,1.187,-0.402111,-0.381198,-0.904037,0.636657,0.0296803,0.588906,2.84414,1.46462,1.58765,-0.0790883,0.186603,-0.0232208,0.0652391,0.0251882,-0.0310204,0.0408396,-0.00222615,-5.80338,-6.26823,-2.11623,2.9089,4.64001,2.83117,-0.929911,-0.129852,-0.134041,0.127758,0.180118,0.159174,-0.89397,-0.123448,-0.133639,0.138958,0.177563,0.136307
29.1603,1.19946,-0.379568,-0.380726,-0.893283,0.615994,0.0177128,0.598257,2.91239,1.49967,1.58504,-0.057158,0.187359,-0.0230317,0.0675612,0.0265735,-0.0304977,0.0414504,-0.00215207,-5.81654,-6.26599,-2.11638,2.9036,4.66708,2.82821,-0.908968,-0.119381,-0.134041,0.127758,0.201062,0.131947,-0.897549,-0.122477,-0.133735,0.136285,0.183172,0.135266
29.1654,1.20538,-0.367486,-0.384771,-0.881085,0.595239,0.00969466,0.602797,2.93078,1.50915,1.58168,-0.0528674,0.187419,-0.0235933,0.0697886,0.0276719,-0.0309899,0.0426291,-0.00217541,-5.84909,-6.27245,-2.11569,2.90152,4.68064,2.84467,-0.9341,-0.134041,-0.131947,0.131947,0.194779,0.159174,-0.906399,-0.125277,-0.133302,0.135234,0.185982,0.141055
29.1704,1.20138,-0.354418,-0.389696,-0.865463,0.576512,0.00898498,0.615221,3.00024,1.5447,1.57995,-0.0309639,0.188187,-0.0236632,0.0712322,0.0285621,-0.0306969,0.0430991,-0.00213039,-5.85501,-6.27035,-2.11359,2.89502,4.66666,2.84417,-0.913156,-0.121475,-0.127758,0.121475,0.173835,0.140324,-0.90801,-0.12437,-0.13198,0.131954,0.183086,0.140881
29.1754,1.19751,-0.330889,-0.392285,-0.849988,0.556644,0.0182618,0.620632,3.04374,1.56714,1.57594,-0.0180108,0.188551,-0.0229897,0.0719213,0.0290804,-0.0296608,0.0428551,-0.00202497,-5.854,-6.26173,-2.11116,2.89201,4.6632,2.851,-0.906873,-0.108909,-0.125664,0.125664,0.180118,0.150796,-0.907735,-0.120631,-0.130453,0.130433,0.182368,0.143279
29.1805,1.18778,-0.300184,-0.394364,-0.836383,0.540949,0.034944,0.624536,3.08797,1.58999,1.57186,-0.00363623,0.188983,-0.0225035,0.0740054,0.030329,-0.0288963,0.043215,-0.00193251,-5.86803,-6.25756,-2.10693,2.88078,4.66302,2.86327,-0.923628,-0.113097,-0.119381,0.106814,0.182212,0.161268,-0.911549,-0.118823,-0.127796,0.124765,0.182331,0.147596
29.1852,1.17559,-0.262316,-0.389745,-0.825865,0.530894,0.0493953,0.631479,3.13173,1.61241,1.57057,0.0104859,0.189418,-0.0217478,0.0757417,0.0314436,-0.0277644,0.0431675,-0.00180538,-5.8729,-6.25454,-2.10006,2.87739,4.6883,2.85174,-0.917345,-0.113097,-0.108909,0.117286,0.205251,0.129852,-0.912874,-0.117514,-0.123478,0.123055,0.18757,0.14354
29.1903,1.16236,-0.224348,-0.381572,-0.814927,0.520789,0.0644299,0.635852,3.17132,1.63287,1.56632,0.0227011,0.189738,-0.0216044,0.0767885,0.0321271,-0.0273797,0.0434149,-0.0017586,-5.87315,-6.25441,-2.09768,2.87263,4.69182,2.83659,-0.913156,-0.117286,-0.117286,0.113097,0.19059,0.121475,-0.912942,-0.117459,-0.121984,0.120651,0.188299,0.138214
29.1953,1.14953,-0.190092,-0.371053,-0.804325,0.511353,0.0789212,0.635852,3.17132,1.63287,1.56632,0.0227011,0.189738,-0.0214442,0.0772718,0.0324396,-0.0271832,0.0434497,-0.00173513,-5.87334,-6.25431,-2.09589,2.86905,4.69447,2.82518,-0.913156,-0.117286,-0.117286,0.113097,0.19059,0.121475,-0.912993,-0.117418,-0.120858,0.118842,0.188848,0.134203
29.2004,1.14356,-0.15934,-0.35631,-0.788278,0.503345,0.0918673,0.647735,3.2567,1.67678,1.56078,0.050064,0.190581,-0.0210033,0.078211,0.0331477,-0.0262629,0.043404,-0.00163735,-5.86788,-6.2472,-2.09289,2.86326,4.67933,2.82362,-0.906873,-0.10472,-0.113097,0.106814,0.175929,0.131947,-0.911507,-0.114334,-0.118973,0.11592,0.18571,0.133655
29.2057,1.14407,-0.132789,-0.338018,-0.766376,0.496284,0.10357,0.647735,3.2567,1.67678,1.56078,0.050064,0.190581,-0.0205144,0.0782252,0.03323,-0.0257001,0.0430472,-0.00158375,-5.86362,-6.24166,-2.09055,2.85875,4.66754,2.82241,-0.906873,-0.10472,-0.113097,0.106814,0.175929,0.131947,-0.91035,-0.111933,-0.117506,0.113647,0.183268,0.133229
29.2103,1.14283,-0.11342,-0.3228,-0.751274,0.492362,0.109983,0.658022,3.31568,1.70696,1.5587,0.0691903,0.191194,-0.0203957,0.0790411,0.0338739,-0.0252892,0.043168,-0.00153396,-5.852,-6.23899,-2.09198,2.85287,4.67326,2.83373,-0.896401,-0.106814,-0.121475,0.100531,0.188496,0.150796,-0.907191,-0.110774,-0.118405,0.110676,0.184452,0.137207
29.2152,1.14135,-0.094544,-0.312097,-0.737695,0.487213,0.115674,0.663336,3.35908,1.72929,1.55597,0.0840446,0.191632,-0.0206436,0.0808985,0.0350252,-0.025373,0.0439272,-0.00152239,-5.85354,-6.2448,-2.09156,2.84325,4.69214,2.82599,-0.908968,-0.121475,-0.117286,0.090059,0.201062,0.125664,-0.907609,-0.113294,-0.118141,0.10582,0.188364,0.134488
29.2203,1.13166,-0.0813949,-0.302146,-0.729541,0.478709,0.121466,0.66932,3.40091,1.75078,1.5531,0.0972875,0.192014,-0.0205316,0.0826466,0.0361085,-0.0250456,0.0444124,-0.00147192,-5.85844,-6.24469,-2.08964,2.83276,4.69472,2.83856,-0.913156,-0.113097,-0.113097,0.0837758,0.19059,0.152891,-0.908941,-0.113247,-0.11693,0.100528,0.188898,0.138907
29.2253,1.12775,-0.0737818,-0.295224,-0.724665,0.472142,0.127618,0.673185,3.43735,1.76964,1.54856,0.109008,0.192297,-0.0201471,0.0832957,0.0367297,-0.0243753,0.0442982,-0.00140303,-5.83797,-6.24695,-2.08574,2.82373,4.71381,2.85106,-0.885929,-0.117286,-0.106814,0.0816814,0.205251,0.15708,-0.903374,-0.114224,-0.114483,0.0959687,0.192854,0.143303
29.2304,1.1273,-0.0679394,-0.286056,-0.720563,0.468128,0.142006,0.678002,3.48011,1.79166,1.54561,0.123267,0.192709,-0.0198866,0.0839742,0.0372566,-0.0238673,0.0442839,-0.00134799,-5.82992,-6.24865,-2.08038,2.8179,4.71849,2.85189,-0.894307,-0.117286,-0.100531,0.0837758,0.196873,0.144513,-0.901185,-0.114963,-0.111115,0.0930251,0.193824,0.143595
29.2353,1.12852,-0.0623594,-0.273905,-0.716075,0.464449,0.163742,0.682207,3.52226,1.81342,1.54173,0.137146,0.193086,-0.0193325,0.0844028,0.0375505,-0.0231232,0.044046,-0.00127184,-5.83301,-6.23859,-2.08112,2.8175,4.7101,2.8553,-0.904779,-0.0963422,-0.113097,0.0921534,0.186401,0.148702,-0.902027,-0.1106,-0.111579,0.0928208,0.192085,0.144792
29.2404,1.1284,-0.0468637,-0.263513,-0.704272,0.459198,0.192683,0.690905,3.57203,1.83881,1.54124,0.153651,0.193632,-0.019072,0.0855532,0.0383309,-0.0226332,0.044168,-0.00121066,-5.82983,-6.23645,-2.07926,2.81209,4.71576,2.84634,-0.898495,-0.106814,-0.106814,0.0816814,0.196873,0.131947,-0.901162,-0.109672,-0.110411,0.0900906,0.193258,0.141644
29.2452,1.13296,-0.031102,-0.25447,-0.690564,0.454951,0.215951,0.693375,3.6144,1.86079,1.53603,0.167942,0.193995,-0.0187466,0.0876097,0.0394744,-0.0221235,0.0446307,-0.00114141,-5.85055,-6.23493,-2.07642,2.81017,4.73135,2.83319,-0.925723,-0.106814,-0.102625,0.0858702,0.207345,0.121475,-0.906795,-0.109017,-0.108626,0.0891227,0.196489,0.137018
29.2505,1.1351,-0.0183375,-0.245307,-0.673606,0.450891,0.233868,0.698373,3.65749,1.88298,1.5328,0.182338,0.194405,-0.0186547,0.0890469,0.0403695,-0.0218289,0.0449959,-0.00109841,-5.85256,-6.23853,-2.07401,2.8075,4.75731,2.83406,-0.908968,-0.115192,-0.102625,0.0837758,0.217817,0.13823,-0.907342,-0.110574,-0.107113,0.0877745,0.201867,0.137324
29.2553,1.12903,-0.0154329,-0.243011,-0.658136,0.44777,0.243306,0.705068,3.71307,1.91156,1.52983,0.201993,0.195006,-0.0193753,0.0893753,0.0405802,-0.0224012,0.04561,-0.001149,-5.8504,-6.24429,-2.0739,2.80188,4.73558,2.82646,-0.904779,-0.121475,-0.106814,0.0753982,0.182212,0.125664,-0.906755,-0.11307,-0.107044,0.08494,0.197365,0.134653
29.2605,1.12448,-0.0176826,-0.237241,-0.645764,0.443061,0.247526,0.707858,3.73841,1.92464,1.52661,0.209805,0.195186,-0.018638,0.0897902,0.0410971,-0.0214276,0.0451643,-0.00105252,-5.82778,-6.24192,-2.06726,2.78805,4.73251,2.83336,-0.88174,-0.108909,-0.090059,0.0565487,0.194779,0.144513,-0.900606,-0.112047,-0.102869,0.0779604,0.19673,0.137077
29.2653,1.12144,-0.0250155,-0.230233,-0.637459,0.437496,0.246514,0.707858,3.73841,1.92464,1.52661,0.209805,0.195186,-0.0180811,0.0898844,0.0413292,-0.0207905,0.0447513,-0.000991521,-5.81154,-6.24023,-2.06248,2.77812,4.73031,2.83831,-0.88174,-0.108909,-0.090059,0.0565487,0.194779,0.144513,-0.896189,-0.111312,-0.0998699,0.0729477,0.196273,0.138818
29.2702,1.12077,-0.0269161,-0.221194,-0.630115,0.438815,0.244589,0.719706,3.84911,1.9816,1.51947,0.248391,0.196319,-0.0175102,0.0916133,0.0424061,-0.0198401,0.0448747,-0.000880972,-5.82077,-6.23099,-2.06038,2.77341,4.72149,2.84211,-0.906873,-0.0942478,-0.0942478,0.0628319,0.188496,0.144513,-0.898698,-0.107305,-0.0985497,0.0705723,0.194447,0.140155
29.2752,1.11774,-0.0206914,-0.209098,-0.62516,0.438251,0.239855,0.720487,3.87326,1.99419,1.51576,0.256908,0.196506,-0.0169333,0.093931,0.0437418,-0.0191382,0.0452217,-0.00078979,-5.83891,-6.22842,-2.05637,2.76581,4.7363,2.84648,-0.919439,-0.102625,-0.0879646,0.0544543,0.207345,0.146608,-0.903632,-0.106192,-0.0960319,0.0667384,0.197515,0.14169
29.2802,1.11464,-0.0133291,-0.195493,-0.622455,0.430759,0.239424,0.727308,3.93629,2.02659,1.51243,0.279462,0.197155,-0.0168989,0.0964029,0.0451152,-0.0189534,0.0460198,-0.000743265,-5.86216,-6.22528,-2.05729,2.75896,4.73556,2.84554,-0.929911,-0.100531,-0.0984366,0.0523599,0.196873,0.140324,-0.909951,-0.104831,-0.0966102,0.0632806,0.19736,0.141362
29.2852,1.11253,0.000334474,-0.183429,-0.618877,0.423678,0.247422,0.729167,3.96177,2.03979,1.50913,0.287972,0.197339,-0.0165437,0.0977283,0.0458946,-0.0185029,0.0461997,-0.000685481,-5.87043,-6.22293,-2.05798,2.75874,4.75897,2.85614,-0.919439,-0.100531,-0.0984366,0.0628319,0.217817,0.15708,-0.912201,-0.103811,-0.0970432,0.0631742,0.20221,0.145088
29.2902,1.1059,0.0270676,-0.168468,-0.612295,0.415465,0.259269,0.7323,3.99966,2.05935,1.50592,0.301245,0.197687,-0.0156334,0.0973953,0.0458727,-0.0174599,0.0454005,-0.000588753,-5.85458,-6.21296,-2.05691,2.75758,4.76007,2.85718,-0.894307,-0.0858702,-0.0942478,0.0607375,0.203156,0.146608,-0.907892,-0.0994915,-0.0963701,0.0625875,0.202438,0.145454
29.2953,1.10393,0.0636464,-0.157843,-0.602876,0.401932,0.271273,0.739964,4.06663,2.0937,1.50261,0.3255,0.198388,-0.0158258,0.0974141,0.0459377,-0.0174789,0.0455312,-0.000588072,-5.8518,-6.21002,-2.0569,2.75365,4.72893,2.84493,-0.904779,-0.0942478,-0.0963422,0.0544543,0.175929,0.127758,-0.907135,-0.0982154,-0.0963633,0.0606082,0.195987,0.141147
29.3006,1.10049,0.113474,-0.148605,-0.591708,0.380195,0.278318,0.740817,4.0924,2.10711,1.49915,0.334252,0.198581,-0.0153979,0.0970378,0.0458553,-0.0169613,0.045103,-0.000542365,-5.83816,-6.20534,-2.05524,2.74854,4.71743,2.84731,-0.892212,-0.090059,-0.0921534,0.0502655,0.186401,0.144513,-0.903427,-0.0961891,-0.0953174,0.0580387,0.193605,0.141984
29.3052,1.09602,0.151798,-0.142165,-0.58195,0.360375,0.275556,0.747431,4.15047,2.13696,1.49538,0.355173,0.199184,-0.015579,0.0993456,0.0471592,-0.016926,0.0459369,-0.000514231,-5.85495,-6.21197,-2.05109,2.74598,4.73699,2.83144,-0.923628,-0.108909,-0.0837758,0.0523599,0.211534,0.117286,-0.907993,-0.0990637,-0.092709,0.0567553,0.197657,0.136402
29.3102,1.09387,0.191601,-0.1369,-0.570413,0.337937,0.268475,0.750207,4.19127,2.15807,1.49152,0.369944,0.199587,-0.0156172,0.0998735,0.0475604,-0.0168048,0.0461057,-0.000497999,-5.84848,-6.21623,-2.04691,2.73891,4.73609,2.84118,-0.90059,-0.106814,-0.0816814,0.0418879,0.196873,0.150796,-0.906232,-0.100908,-0.0900855,0.0532182,0.197471,0.139826
29.3152,1.08986,0.227444,-0.129211,-0.559611,0.314175,0.257163,0.754481,4.23367,2.1799,1.48845,0.385405,0.200001,-0.0151676,0.101706,0.0487427,-0.0162276,0.0463448,-0.000422305,-5.8472,-6.21487,-2.04611,2.73043,4.75948,2.83584,-0.904779,-0.0984366,-0.0879646,0.0356047,0.217817,0.131947,-0.905886,-0.100319,-0.0895803,0.049023,0.202317,0.13795
29.3202,1.08434,0.259044,-0.119825,-0.549015,0.288707,0.242113,0.754481,4.23367,2.1799,1.48845,0.385405,0.200001,-0.0147779,0.102854,0.0494807,-0.0158335,0.0464247,-0.000372351,-5.84623,-6.21383,-2.04549,2.72378,4.77743,2.83174,-0.904779,-0.0984366,-0.0879646,0.0356047,0.217817,0.131947,-0.90562,-0.0998675,-0.0891927,0.0458041,0.206035,0.13651
29.3255,1.07978,0.284176,-0.114618,-0.540138,0.267086,0.224013,0.760468,4.31478,2.22184,1.48032,0.415079,0.20077,-0.0148176,0.102699,0.049573,-0.0155939,0.0463552,-0.000351599,-5.8281,-6.21663,-2.04083,2.71604,4.76382,2.83744,-0.885929,-0.10472,-0.0774926,0.0314159,0.194779,0.144513,-0.90069,-0.101082,-0.0862635,0.0422019,0.203217,0.138513
29.3303,1.0765,0.300285,-0.113415,-0.533707,0.251788,0.206363,0.760468,4.31478,2.22184,1.48032,0.415079,0.20077,-0.0147896,0.102186,0.049367,-0.0155301,0.046141,-0.000351598,-5.81549,-6.21858,-2.03758,2.71032,4.75437,2.84141,-0.885929,-0.10472,-0.0774926,0.0314159,0.194779,0.144513,-0.897262,-0.101927,-0.0842264,0.0396969,0.201257,0.139907
29.3352,1.07669,0.30569,-0.114339,-0.528633,0.234773,0.190848,0.762755,4.35549,2.24304,1.47416,0.430112,0.201112,-0.0151511,0.104712,0.0507879,-0.0157422,0.0472534,-0.000345044,-5.83472,-6.22466,-2.03741,2.70023,4.76845,2.84169,-0.919439,-0.113097,-0.0837758,0.0230383,0.213628,0.140324,-0.902493,-0.104562,-0.0841202,0.0357678,0.204175,0.140005
29.3403,1.07674,0.310052,-0.113658,-0.525869,0.219747,0.180422,0.766781,4.39588,2.26381,1.47145,0.445111,0.201528,-0.0143759,0.105486,0.051385,-0.0148588,0.0469013,-0.000251071,-5.82749,-6.21778,-2.03408,2.68487,4.76484,2.85192,-0.894307,-0.0921534,-0.0753982,0.0167552,0.201062,0.154985,-0.900527,-0.101582,-0.0820258,0.0312024,0.203427,0.143602
29.3453,1.07753,0.310571,-0.112622,-0.525488,0.21051,0.174948,0.767843,4.43669,2.28511,1.46528,0.460453,0.201924,-0.0144069,0.106916,0.0522044,-0.0147289,0.047386,-0.00022532,-5.83869,-6.22186,-2.02913,2.67041,4.76453,2.85685,-0.913156,-0.108909,-0.069115,0.0188496,0.203156,0.150796,-0.90357,-0.103348,-0.0789145,0.0282256,0.203362,0.145336
29.3503,1.07783,0.315006,-0.104524,-0.526869,0.205113,0.170215,0.770321,4.4807,2.30791,1.46053,0.477164,0.202298,-0.0134354,0.108052,0.0529439,-0.0136881,0.0470428,-0.000110578,-5.84159,-6.21107,-2.02779,2.65522,4.7667,2.84775,-0.906873,-0.0837758,-0.0753982,0.0188496,0.205251,0.131947,-0.904359,-0.0986717,-0.0780744,0.0259855,0.203813,0.142137
29.3553,1.07798,0.323523,-0.0963625,-0.529821,0.198937,0.168281,0.772331,4.5182,2.32735,1.45641,0.491201,0.20264,-0.0132771,0.10908,0.0535759,-0.0134393,0.0472682,-7.47257e-05,-5.84565,-6.20978,-2.02677,2.6285,4.76594,2.84508,-0.908968,-0.0963422,-0.0753982,0.0146608,0.203156,0.13823,-0.905465,-0.098113,-0.0774327,0.0232698,0.203656,0.1412
29.3604,1.0736,0.342631,-0.0821331,-0.533665,0.19537,0.15863,0.774491,4.55953,2.34878,1.45195,0.507024,0.203064,-0.0120858,0.110169,0.0543466,-0.0121876,0.0466984,5.70173e-05,-5.83948,-6.20182,-2.02358,2.61439,4.79213,2.83158,-0.898495,-0.0837758,-0.069115,0.0188496,0.226195,0.121475,-0.903787,-0.0946612,-0.0754301,0.0222056,0.209082,0.136451
29.3654,1.07189,0.355803,-0.0710951,-0.538641,0.194781,0.141541,0.779705,4.61158,2.37549,1.44908,0.527073,0.203619,-0.0124779,0.111484,0.0550651,-0.0124493,0.0474123,4.74774e-05,-5.85326,-6.2039,-2.02357,2.57346,4.78045,2.83136,-0.919439,-0.0984366,-0.0753982,0.0125664,0.198968,0.136136,-0.907532,-0.0955646,-0.0754225,0.0198991,0.206662,0.136376
29.3702,1.06801,0.364439,-0.0631028,-0.543914,0.194016,0.116467,0.781403,4.65342,2.39724,1.44403,0.543046,0.20401,-0.0125815,0.111073,0.0549143,-0.0124414,0.0473436,4.33792e-05,-5.84194,-6.20544,-2.02279,2.55665,4.77651,2.82427,-0.894307,-0.0984366,-0.0733038,0.0167552,0.203156,0.125664,-0.904454,-0.0962329,-0.0749295,0.0191675,0.205846,0.133883
29.3755,1.06761,0.359904,-0.0569898,-0.551386,0.189115,0.0863653,0.783998,4.7019,2.4224,1.43843,0.561766,0.204468,-0.0127347,0.112437,0.0557134,-0.0124439,0.0478915,5.79728e-05,-5.84987,-6.2091,-2.02049,2.47297,4.77831,2.82143,-0.913156,-0.102625,-0.069115,0.00837758,0.207345,0.129852,-0.906611,-0.0978173,-0.0734883,0.0164931,0.206218,0.132884
29.3803,1.06584,0.354784,-0.0490958,-0.5582,0.189401,0.0615044,0.782177,4.73059,2.43759,1.43228,0.572967,0.204681,-0.012002,0.113245,0.0562838,-0.0117056,0.0476277,0.000137908,-5.84469,-6.20491,-2.0212,2.43382,4.80795,2.83195,-0.90059,-0.090059,-0.0753982,0.0125664,0.232478,0.148702,-0.905203,-0.0960027,-0.073935,0.0155747,0.21236,0.136584
29.3854,1.0621,0.348301,-0.0420411,-0.565631,0.195875,0.0359019,0.788526,4.78881,2.46747,1.42857,0.595436,0.205276,-0.0117075,0.113551,0.056544,-0.011308,0.0474836,0.000181708,-5.84062,-6.1993,-2.02096,2.30816,4.79486,2.84452,-0.90059,-0.0858702,-0.0733038,0.00628319,0.201062,0.154985,-0.904096,-0.0935705,-0.0737835,0.0133444,0.209648,0.141001
29.3903,1.05706,0.340407,-0.0365094,-0.573571,0.207146,0.0112052,0.788526,4.78881,2.46747,1.42857,0.595436,0.205276,-0.011435,0.113398,0.0564909,-0.0110626,0.0472426,0.000204332,-5.83759,-6.19512,-2.02078,2.1785,4.78512,2.85387,-0.90059,-0.0858702,-0.0733038,0.00628319,0.201062,0.154985,-0.903271,-0.09176,-0.0736707,0.0116841,0.207629,0.144289
29.3953,1.05051,0.330432,-0.0323441,-0.582916,0.223212,-0.0140009,0.788526,4.78881,2.46747,1.42857,0.595436,0.205276,-0.0112235,0.113278,0.0564492,-0.0108723,0.0470552,0.000221853,-5.83523,-6.19187,-2.02064,2.05069,4.77754,2.86114,-0.90059,-0.0858702,-0.0733038,0.00628319,0.201062,0.154985,-0.90263,-0.0903519,-0.073583,0.0103929,0.206059,0.146846
29.4006,1.04103,0.32338,-0.0290071,-0.59631,0.23942,-0.0364715,0.793041,4.91738,2.53429,1.41311,0.64596,0.206463,-0.011459,0.113252,0.0565561,-0.0108014,0.0472011,0.000229077,-5.82565,-6.19412,-2.01803,1.78572,4.76141,2.85948,-0.892212,-0.0942478,-0.0670206,0.0020944,0.192684,0.144513,-0.900026,-0.0913257,-0.0719428,0.00831874,0.202716,0.146263
29.4052,1.03122,0.319588,-0.0268113,-0.611301,0.252828,-0.0528707,0.793041,4.91738,2.53429,1.41311,0.64596,0.206463,-0.0115725,0.112791,0.0563274,-0.0108858,0.0471235,0.000215492,-5.81912,-6.19566,-2.01625,1.55678,4.75039,2.85835,-0.892212,-0.0942478,-0.0670206,0.0020944,0.192684,0.144513,-0.898249,-0.0919905,-0.0708229,0.0069026,0.200434,0.145865
29.4102,1.01919,0.318039,-0.0250792,-0.631497,0.266471,-0.0670844,0.793041,4.91738,2.53429,1.41311,0.64596,0.206463,-0.0116636,0.112421,0.0561434,-0.0109537,0.0470609,0.000204561,-5.81385,-6.19689,-2.01481,1.34224,4.74152,2.85744,-0.892212,-0.0942478,-0.0670206,0.0020944,0.192684,0.144513,-0.896817,-0.0925258,-0.0699212,0.00576234,0.198596,0.145544
29.4152,1.00521,0.312792,-0.0211936,-0.654384,0.274156,-0.0856873,0.79528,4.95139,2.55191,1.40932,0.659359,0.20674,-0.0113061,0.109852,0.0549738,-0.0105384,0.04588,0.000216629,-5.76196,-6.19668,-2.01371,1.36696,4.75161,2.84678,-0.837758,-0.0921534,-0.0670206,0.00628319,0.207345,0.129852,-0.882709,-0.0924368,-0.0692283,0.00588676,0.200686,0.141796
29.4203,0.9938,0.308265,-0.0167659,-0.681262,0.287026,-0.103731,0.796625,4.9856,2.56968,1.40517,0.672826,0.207057,-0.0111023,0.10708,0.0536079,-0.0102849,0.0447915,0.000210317,-5.71992,-6.193,-2.01286,1.17636,4.72994,2.84287,-0.835664,-0.0858702,-0.0670206,0.0020944,0.182212,0.136136,-0.871277,-0.0908412,-0.0686918,0.00496523,0.196197,0.14042
29.4254,0.98224,0.313964,-0.00838436,-0.710292,0.305226,-0.125843,0.801304,5.03587,2.59551,1.40152,0.69261,0.207554,-0.00994313,0.106068,0.0533132,-0.00913372,0.0435129,0.000311695,-5.68078,-6.18555,-2.0106,1.24425,4.75764,2.83271,-0.827286,-0.0774926,-0.0628319,0.00628319,0.219911,0.125664,-0.860633,-0.0876115,-0.067274,0.00528411,0.201935,0.13685
29.4303,0.97343,0.335473,0.000987466,-0.741238,0.316905,-0.148939,0.80252,5.07226,2.61439,1.39773,0.707057,0.207886,-0.00923969,0.104294,0.0525299,-0.0084436,0.0423678,0.000359573,-5.64249,-6.18001,-2.00892,1.07965,4.76144,2.83364,-0.816814,-0.0774926,-0.0628319,0.0020944,0.205251,0.13823,-0.850223,-0.0852076,-0.0662187,0.00452634,0.202722,0.137178
29.4352,0.960464,0.357488,0.00804477,-0.773245,0.319087,-0.170699,0.802148,5.11154,2.63496,1.39178,0.722712,0.208214,-0.00945866,0.100982,0.0508491,-0.00857204,0.0414121,0.00030927,-5.59354,-6.18265,-2.00843,1.17102,4.74763,2.83856,-0.793776,-0.090059,-0.0649262,0.00628319,0.19059,0.144513,-0.836914,-0.0863515,-0.065914,0.00494058,0.199862,0.138907
29.4403,0.976497,0.384598,0.0170788,-0.804937,0.316607,-0.188908,0.806176,5.1816,2.67125,1.38405,0.750657,0.208835,-0.00872955,0.0991795,0.0501038,-0.00778444,0.04021,0.000367069,-5.54811,-6.17774,-2.00485,0.779377,4.74902,2.84096,-0.785398,-0.0774926,-0.0565487,-0.0020944,0.201062,0.142419,-0.82456,-0.0842271,-0.0636681,0.00325355,0.20015,0.13975
29.4455,1.02002,0.415244,0.0270271,-0.839282,0.308996,-0.204146,0.806176,5.1816,2.67125,1.38405,0.750657,0.208835,-0.00812925,0.0974581,0.0493123,-0.0072407,0.039158,0.00040057,-5.51222,-6.17387,-2.00203,0.438659,4.75012,2.84285,-0.785398,-0.0774926,-0.0565487,-0.0020944,0.201062,0.142419,-0.814801,-0.0825489,-0.061894,0.00192087,0.200377,0.140415
29.4503,1.07579,0.439305,0.0316752,-0.866128,0.300972,-0.213517,0.807123,5.21394,2.68807,1.38006,0.763498,0.209111,-0.00820157,0.0991796,0.050145,-0.00722179,0.039794,0.000423132,-5.5474,-6.17341,-1.99778,0.192874,4.72774,2.84279,-0.856608,-0.0816814,-0.0502655,-0.0020944,0.180118,0.140324,-0.824369,-0.0823504,-0.0592326,0.00100192,0.19574,0.140394
29.4553,1.11973,0.448504,0.0365121,-0.888595,0.28601,-0.213396,0.809683,5.26644,2.71521,1.37549,0.784935,0.20962,-0.0081483,0.102324,0.0517948,-0.00707156,0.0407871,0.000474514,-5.59051,-6.1742,-1.99435,-0.282194,4.72905,2.84274,-0.873363,-0.0837758,-0.0502655,-0.00628319,0.196873,0.140324,-0.836088,-0.0826913,-0.0570877,-0.000740682,0.196011,0.140377
29.4602,1.15155,0.462392,0.0456738,-0.905918,0.273404,-0.208692,0.810087,5.29563,2.73041,1.37215,0.796866,0.209885,-0.00687728,0.104866,0.0532409,-0.00591081,0.0406694,0.000618495,-5.61196,-6.16452,-1.99098,-0.760972,4.7539,2.85959,-0.860796,-0.0649262,-0.0481711,-0.00837758,0.217817,0.165457,-0.841923,-0.0784965,-0.0549822,-0.00254396,0.20116,0.146299
29.4651,1.1735,0.485237,0.0583696,-0.919177,0.264787,-0.198028,0.809523,5.34073,2.75394,1.3669,0.815315,0.21029,-0.00640229,0.107302,0.0546021,-0.00542133,0.0411076,0.000695039,-5.63392,-6.16397,-1.98759,-1.21718,4.77298,2.8499,-0.86708,-0.0774926,-0.0460767,-0.010472,0.217817,0.131947,-0.847894,-0.0782582,-0.0528683,-0.00442587,0.205114,0.142892
29.4702,1.18058,0.499955,0.0694567,-0.931814,0.256933,-0.189155,0.810755,5.3784,2.77349,1.36309,0.830992,0.210649,-0.00659359,0.107996,0.055008,-0.00550616,0.0414657,0.000695096,-5.63982,-6.16706,-1.98411,-1.88587,4.75844,2.8539,-0.854513,-0.0837758,-0.0439823,-0.0188496,0.192684,0.148702,-0.849499,-0.0795956,-0.0507145,-0.00792185,0.202101,0.144301
29.4752,1.18311,0.513091,0.0827272,-0.944927,0.245834,-0.186439,0.809019,5.41151,2.79101,1.35652,0.844871,0.210914,-0.00622241,0.10946,0.0558243,-0.00510372,0.041669,0.000752196,-5.65517,-6.16591,-1.9799,-2.16877,4.75965,2.85122,-0.86708,-0.0774926,-0.0397935,-0.0167552,0.203156,0.140324,-0.853671,-0.0790964,-0.0481225,-0.0100183,0.202352,0.143357
