time,res_0,res_1,res_2,res_3,res_4,res_5,m_0,m_1,m_2,m_3,m_4,m_5,g_0,g_1,g_2,g_3,g_4,g_5,c_0,c_1,c_2,c_3,c_4,c_5,f_0,f_1,f_2,f_3,f_4,f_5
34.6352,-2.08313,-0.00673322,0.0237606,1.88361,-1.49633,-0.0766838,0.671993,-2.65449,-1.6536,-0.256411,-0.476437,0.390153,1.23946,7.04733,3.42846,-2.26849,2.80705,-0.207962,0.103194,-0.140252,-0.111153,-0.168995,-0.128736,0.0035383,6.90566,7.15664,-2.28381,-3.60521,7.38031,-3.60639
34.6402,-2.08356,0.0235805,0.0153303,1.91714,-1.49592,-0.168379,-0.165806,-2.33017,-1.43175,1.14417,-0.44519,0.330574,1.23625,7.07996,3.44914,-2.25528,2.82547,-0.208545,0.100417,-0.143658,-0.112472,-0.161699,-0.12719,0.00363462,6.90744,7.13473,-2.30695,-3.58074,7.39519,-3.58699
34.6454,-2.07133,0.0828774,0.0274917,1.92342,-1.36084,-0.12481,0.106454,-1.25204,-0.810816,0.182543,0.0539938,0.0857661,1.22929,7.11009,3.46742,-2.24218,2.84086,-0.20903,0.0994204,-0.146985,-0.114305,-0.158139,-0.127598,0.00374815,6.91631,7.12256,-2.32396,-3.57604,7.43121,-3.5822
34.6506,-2.07991,0.156186,0.0479437,1.98901,-1.28809,-0.0212936,0.0798959,-0.939679,-0.608532,0.137002,0.0405234,0.064369,1.22929,7.11009,3.46742,-2.24218,2.84086,-0.20903,0.0981641,-0.148836,-0.115269,-0.155618,-0.127644,0.00380278,6.92319,7.11311,-2.33716,-3.57239,7.45919,-3.57847
34.6555,-2.05606,0.18206,0.0460905,2.03524,-1.29747,0.0195126,0.0619533,-2.83191,-1.60936,0.588903,-0.721071,0.169811,1.21973,7.14653,3.48895,-2.22448,2.85854,-0.20953,0.0944203,-0.154938,-0.118383,-0.147461,-0.127483,0.00398499,6.93701,7.08055,-2.35187,-3.55918,7.4576,-3.5703
34.6604,-2.01102,0.196716,0.044092,1.96735,-1.23327,-0.04116,0.684762,-2.76009,-1.71476,-0.195703,-0.438377,0.0665705,1.2081,7.19683,3.52067,-2.20489,2.88539,-0.210377,0.0918651,-0.166865,-0.125447,-0.139987,-0.130697,0.00436137,6.98067,7.05059,-2.3752,-3.55971,7.48274,-3.56817
34.6654,-2.02721,0.213077,0.0492712,1.86834,-1.11164,-0.130312,0.520877,-2.09952,-1.30437,-0.148865,-0.33346,0.0506382,1.2081,7.19683,3.52067,-2.20489,2.88539,-0.210377,0.0889887,-0.174567,-0.129981,-0.134675,-0.132687,0.00458275,7.01427,7.02753,-2.39315,-3.56012,7.50209,-3.56653
34.6704,-2.04074,0.249081,0.0530886,1.83909,-1.02419,-0.0851956,0.299623,-2.15443,-1.30486,0.998542,-0.213348,0.482234,1.18722,7.24013,3.54465,-2.18278,2.90313,-0.210831,0.0863663,-0.178384,-0.132181,-0.128806,-0.132639,0.0047145,7.04533,7.00191,-2.40999,-3.53661,7.53371,-3.5368
34.6753,-2.04043,0.259219,0.0459762,1.83378,-1.10942,-0.0439851,0.536566,-3.69089,-2.19286,0.77469,-0.836888,0.224621,1.16615,7.30005,3.58,-2.15418,2.93112,-0.211625,0.0813831,-0.188582,-0.13815,-0.118034,-0.134363,0.00506303,7.09019,6.96014,-2.43271,-3.51713,7.54309,-3.52578
34.6803,-2.06872,0.267993,0.0618923,1.84952,-1.23681,-0.0734914,0.409423,-2.81631,-1.67325,0.591122,-0.638582,0.171395,1.16615,7.30005,3.58,-2.15418,2.93112,-0.211625,0.0769961,-0.195253,-0.142011,-0.110169,-0.135452,0.00528656,7.12488,6.92783,-2.45029,-3.50206,7.55034,-3.51727
34.6855,-2.04009,0.280845,0.0683023,1.82042,-1.39726,-0.145568,0.370133,-2.66502,-1.54419,-0.068123,-0.476244,-0.0605073,1.16289,7.32506,3.5967,-2.14447,2.94524,-0.212089,0.072912,-0.204283,-0.147483,-0.101661,-0.138061,0.005626,7.15235,6.89393,-2.46666,-3.50135,7.56851,-3.52371
34.6903,-1.99215,0.299603,0.0615151,1.78114,-1.55582,-0.147395,0.19712,-2.28721,-1.41811,-0.0651425,-0.507163,0.265086,1.14459,7.35807,3.61494,-2.12755,2.95827,-0.212418,0.0686949,-0.210581,-0.151241,-0.0940117,-0.139503,0.00587103,7.16481,6.87307,-2.48692,-3.50181,7.57678,-3.50887
34.6955,-1.95731,0.350621,0.0600438,1.72605,-1.43624,-0.0325289,0.0711475,-1.50892,-0.708483,-0.00268913,-0.170807,0.4724,1.1394,7.38558,3.63268,-2.11543,2.97291,-0.212881,0.0668035,-0.214452,-0.153655,-0.0892612,-0.140709,0.00605101,7.17485,6.84561,-2.48446,-3.50116,7.59336,-3.47794
34.7003,-1.95505,0.363228,0.0167504,1.65375,-1.33768,0.0017971,0.233636,-3.69244,-2.23688,-0.210162,-0.584497,0.332425,1.10689,7.46205,3.67631,-2.07489,3.00641,-0.213772,0.0602979,-0.224664,-0.159942,-0.0769064,-0.143655,0.00648842,7.18919,6.80912,-2.51522,-3.50455,7.62636,-3.45995
34.7052,-1.99697,0.389228,-0.00839877,1.57879,-1.38684,-0.0759872,0.178266,-2.81737,-1.70676,-0.160355,-0.445976,0.253643,1.10689,7.46205,3.67631,-2.07489,3.00641,-0.213772,0.054983,-0.231681,-0.164211,-0.0680455,-0.14583,0.0067885,7.20043,6.78052,-2.53931,-3.50721,7.6522,-3.44586
34.7103,-2.0373,0.43391,-0.00345808,1.59616,-1.32369,-0.092789,-0.0505193,-1.7743,-1.00049,0.954804,-0.0999373,0.426593,1.0953,7.48238,3.68906,-2.06698,3.01478,-0.214008,0.052031,-0.232224,-0.164641,-0.0622471,-0.145302,0.00688523,7.20919,6.75704,-2.55002,-3.48618,7.68458,-3.41901
34.7155,-2.00207,0.458113,-0.0123555,1.64026,-1.24218,-0.0444301,0.122204,-2.81956,-1.62714,0.860619,-0.373001,0.0845435,1.06855,7.52337,3.71399,-2.05011,3.03021,-0.21439,0.0466253,-0.236235,-0.167379,-0.0519915,-0.145925,0.00714357,7.22931,6.72007,-2.56821,-3.46579,7.71716,-3.4159
34.7202,-1.93505,0.495764,-0.020627,1.66122,-1.18821,0.042335,0.0942849,-2.1754,-1.2554,0.663999,-0.287784,0.0652283,1.05722,7.54737,3.72584,-2.03327,3.0397,-0.214588,0.0430789,-0.238798,-0.169041,-0.0458222,-0.14658,0.00730443,7.24329,6.68778,-2.58086,-3.45161,7.73981,-3.41374
34.7252,-1.87912,0.572643,-0.0218834,1.63408,-1.17223,0.0407893,0.256188,-1.52757,-0.863687,0.594632,-0.416776,-0.253835,1.02811,7.60664,3.76078,-2.00286,3.06457,-0.215261,0.0402538,-0.242326,-0.171529,-0.039881,-0.147496,0.0074888,7.26732,6.62939,-2.58546,-3.43728,7.73636,-3.43182
34.7303,-1.83919,0.683823,-0.0194022,1.55055,-1.14882,-0.0175599,0.194113,-1.15744,-0.654415,0.450552,-0.315791,-0.192331,1.02811,7.60664,3.76078,-2.00286,3.06457,-0.215261,0.0382507,-0.244359,-0.172887,-0.0362544,-0.148128,0.00759773,7.28601,6.48183,-2.58904,-3.42614,7.73369,-3.44588
34.7353,-1.85964,0.816562,0.00219428,1.49164,-1.25803,-0.0267226,0.0679172,-1.35624,-0.90607,0.333939,0.178811,0.39797,1.01788,7.63985,3.78147,-1.98599,3.08075,-0.215759,0.035706,-0.247394,-0.175059,-0.0315981,-0.149459,0.00777255,7.2926,6.16924,-2.60922,-3.41881,7.78479,-3.42082
34.7404,-1.85252,0.9768,0.00889891,1.48095,-1.41302,-0.0268582,1.25177,-2.52911,-1.6944,0.516591,0.163165,0.188089,0.98863,7.6989,3.81637,-1.95399,3.10516,-0.216383,0.0314755,-0.258456,-0.183033,-0.0228609,-0.154864,0.00826305,7.37798,2.21244,-2.63693,-3.40108,7.86592,-3.41011
34.7454,-1.83186,1.10903,0.00471612,1.46978,-1.40911,0.00850095,0.950709,-1.92084,-1.28688,0.392347,0.123923,0.142852,0.98863,7.6989,3.81637,-1.95399,3.10516,-0.216383,0.0284524,-0.266205,-0.18857,-0.0170519,-0.158991,0.0086115,7.44216,-3.39087,-2.65777,-3.38775,7.92692,-3.40207
34.7502,-1.7947,1.14593,0.00136629,1.46674,-1.34413,0.0281496,0.661511,-2.74838,-1.60781,0.22403,-0.123233,0.278885,0.966248,7.74032,3.83937,-1.92903,3.12134,-0.216757,0.0236621,-0.27401,-0.194138,-0.00801787,-0.162799,0.00900917,7.48725,-5.88506,-2.67298,-3.37993,7.97848,-3.38655
34.7554,-1.76768,1.14151,0.000674303,1.49238,-1.27804,-0.0180123,-0.0118499,-3.4633,-1.99511,0.971051,-0.784534,0.559575,0.923245,7.80286,3.87456,-1.89477,3.14286,-0.217191,0.0154446,-0.277346,-0.196767,0.00606112,-0.163533,0.00933663,7.49958,-6.07142,-2.69294,-3.35808,7.98838,-3.35164
34.7602,-1.74537,1.14568,0.015349,1.47092,-1.20463,-0.131612,-0.00911627,-2.66436,-1.53487,0.747043,-0.603552,0.430489,0.923245,7.80286,3.87456,-1.89477,3.14286,-0.217191,0.0101623,-0.279859,-0.198587,0.0146815,-0.164596,0.00956642,7.50821,-6.1042,-2.70692,-3.34277,7.99532,-3.32718
34.7653,-1.67262,1.13956,0.0113771,1.41428,-1.26373,-0.207082,0.406987,-3.46825,-2.03736,-0.505478,-0.995668,0.408477,0.888376,7.8672,3.91255,-1.85931,3.16811,-0.217829,0.00131027,-0.291496,-0.206605,0.0295016,-0.169636,0.0101438,7.53217,-6.14338,-2.72645,-3.35259,7.98616,-3.30291
34.7702,-1.60445,1.12389,-0.00140336,1.36356,-1.37293,-0.210857,0.306776,-3.98794,-2.26561,-0.201695,-1.00639,0.156751,0.870645,7.89482,3.92832,-1.84386,3.17765,-0.218036,-0.00747221,-0.300961,-0.213241,0.0442218,-0.174185,0.0106868,7.55316,-6.1897,-2.74374,-3.35582,7.98663,-3.29646
34.7753,-1.5555,1.11904,0.000466082,1.27369,-1.43536,-0.165571,0.232656,-3.02441,-1.71821,-0.152963,-0.763236,0.118878,0.870645,7.89482,3.92832,-1.84386,3.17765,-0.218036,-0.0141646,-0.308501,-0.218477,0.0552956,-0.178161,0.0111254,7.56973,-6.22625,-2.75739,-3.35838,7.98699,-3.29137
34.7802,-1.52649,1.12278,-0.0052734,1.21506,-1.37155,-0.135877,-0.191443,-3.08218,-1.68509,0.608504,-0.95227,0.628153,0.829833,7.95621,3.96273,-1.8075,3.19839,-0.218436,-0.0214407,-0.310215,-0.220191,0.067538,-0.178779,0.0113982,7.56745,-6.26261,-2.76676,-3.34651,7.97049,-3.25369
34.7854,-1.48126,1.15793,-0.00628529,1.11878,-1.1072,-0.192155,-0.14442,-2.32513,-1.2712,0.459042,-0.718371,0.473864,0.829833,7.95621,3.96273,-1.8075,3.19839,-0.218436,-0.0265798,-0.311939,-0.221584,0.0758481,-0.179934,0.0116246,7.56565,-6.29135,-2.77416,-3.33712,7.95744,-3.2239
34.7903,-1.43365,1.16182,-0.0110309,1.09193,-0.954929,-0.276649,0.320273,-2.76559,-1.69577,0.000957169,-0.528181,0.437967,0.777156,8.02608,4.00038,-1.76383,3.21916,-0.218714,-0.0335778,-0.317299,-0.226007,0.0879096,-0.182795,0.0120161,7.5862,-6.31909,-2.79531,-3.3362,7.97666,-3.19804
34.7954,-1.38668,1.16432,0.00394464,1.12588,-0.876724,-0.400334,0.242944,-2.09784,-1.28633,0.000726063,-0.400652,0.332221,0.777156,8.02608,4.00038,-1.76383,3.21916,-0.218714,-0.0385339,-0.322674,-0.229974,0.0958337,-0.186144,0.0123572,7.60222,-6.34071,-2.81179,-3.33547,7.99163,-3.17788
34.8004,-1.34554,1.18079,0.00356183,1.18574,-0.832186,-0.491109,0.115769,-2.3911,-1.42933,0.970944,-0.560529,0.420762,0.762278,8.05524,4.01738,-1.74485,3.23106,-0.218993,-0.0442048,-0.324472,-0.231876,0.104909,-0.187803,0.0126263,7.61971,-6.36609,-2.8265,-3.31418,7.99802,-3.15287
34.8053,-1.30984,1.17716,-0.0134274,1.1278,-0.850544,-0.502281,0.0710384,-4.01437,-2.3573,0.132833,-0.935917,0.264403,0.736443,8.08284,4.03213,-1.72987,3.23661,-0.218993,-0.053441,-0.330073,-0.236589,0.12029,-0.19165,0.013135,7.62742,-6.40782,-2.85085,-3.31183,8.00756,-3.13969
34.8104,-1.25859,1.18631,0.000636893,0.994178,-0.858099,-0.439764,0.0537574,-3.03783,-1.78386,0.10052,-0.708244,0.200084,0.736443,8.08284,4.03213,-1.72987,3.23661,-0.218993,-0.0605976,-0.335574,-0.240885,0.13154,-0.195692,0.0135782,7.63353,-6.44092,-2.87016,-3.30996,8.01513,-3.12923
34.8153,-1.25252,1.18285,0.00566966,0.95084,-1.00911,-0.331803,0.186484,-3.003,-1.72192,0.548012,-1.00048,0.406324,0.688722,8.14836,4.06797,-1.68843,3.25594,-0.219282,-0.0679015,-0.337699,-0.243472,0.144638,-0.197533,0.0139307,7.65255,-6.47433,-2.88119,-3.29783,7.99446,-3.1061
34.8203,-1.27905,1.18881,0.0154663,0.935637,-1.21254,-0.212252,0.141832,-2.28396,-1.30962,0.416795,-0.760921,0.309033,0.688722,8.14836,4.06797,-1.68843,3.25594,-0.219282,-0.0731302,-0.340501,-0.245944,0.153339,-0.200088,0.0142426,7.66731,-6.50025,-2.88974,-3.28841,7.97842,-3.08815
34.8254,-1.2764,1.19458,0.0250628,0.963306,-1.35398,-0.195936,0.303116,-1.63591,-0.962272,0.361053,0.0351431,0.1614,0.675823,8.17639,4.08524,-1.67226,3.26742,-0.21962,-0.0772494,-0.344422,-0.249394,0.160301,-0.203101,0.0145457,7.69188,-6.52267,-2.90042,-3.2791,8.02268,-3.07862
34.8302,-1.25445,1.20367,0.0355074,1.00282,-1.31487,-0.308706,0.320208,-1.6278,-0.82286,0.389827,-0.0650319,0.150292,0.63264,8.23554,4.11819,-1.63502,3.28523,-0.219883,-0.0803735,-0.345857,-0.251373,0.16789,-0.204377,0.0147556,7.7183,-6.54982,-2.89961,-3.26958,8.05198,-3.07043
34.8352,-1.21783,1.24174,0.0600245,0.986545,-1.04642,-0.474656,0.244095,-1.24087,-0.627269,0.297167,-0.049574,0.114568,0.63264,8.23554,4.11819,-1.63502,3.28523,-0.219883,-0.0824241,-0.348161,-0.253402,0.172485,-0.206423,0.0149605,7.73929,-6.57139,-2.89897,-3.26202,8.07525,-3.06393
34.8403,-1.21348,1.27461,0.0585568,0.95786,-0.855054,-0.601639,0.277468,-2.33175,-1.33703,0.402987,-0.461151,-0.0200702,0.604605,8.26704,4.13459,-1.61417,3.29204,-0.219866,-0.0875848,-0.350523,-0.256104,0.182855,-0.208901,0.0152962,7.76314,-6.60111,-2.909,-3.25209,8.08847,-3.06755
34.8453,-1.22731,1.28545,0.0513454,0.948391,-0.78435,-0.644203,-0.0457126,-3.56949,-2.13003,1.1588,-1.11988,0.40933,0.586693,8.29181,4.14836,-1.59791,3.2992,-0.219958,-0.0961763,-0.350636,-0.257598,0.196746,-0.211265,0.0156935,7.77168,-6.63591,-2.92999,-3.22787,8.07176,-3.04464
34.8504,-1.21379,1.32547,0.0733,0.960091,-0.723152,-0.644849,0.292465,-1.86856,-1.07191,1.10661,-0.417354,0.423852,0.557131,8.32523,4.16564,-1.57486,3.30635,-0.219926,-0.100054,-0.348702,-0.257595,0.205574,-0.211752,0.0158905,7.80263,-6.66051,-2.93572,-3.20204,8.07846,-3.0182
34.8552,-1.19636,1.30703,0.0325548,0.949479,-0.824662,-0.545226,0.127586,-4.73256,-2.75124,0.733339,-0.996804,0.546745,0.499593,8.38915,4.19833,-1.52964,3.31998,-0.219848,-0.1097,-0.350426,-0.261034,0.224883,-0.215682,0.0164756,7.81977,-6.71234,-2.96017,-3.18711,8.09989,-2.9878
34.8603,-1.13645,1.30792,0.00874006,0.884828,-0.917075,-0.420551,0.0966606,-3.58545,-2.08438,0.555588,-0.755193,0.414222,0.499593,8.38915,4.19833,-1.52964,3.31998,-0.219848,-0.117846,-0.354676,-0.265318,0.238556,-0.220959,0.0170351,7.83338,-6.7535,-2.97958,-3.17525,8.1169,-2.96366
34.8654,-1.09018,1.34176,0.0137865,0.84193,-1.02574,-0.263344,0.465305,-2.00233,-1.24981,0.291288,-0.541218,0.283613,0.474196,8.41969,4.21481,-1.50912,3.32668,-0.219838,-0.122984,-0.357158,-0.268314,0.248977,-0.223873,0.0173932,7.86584,-6.77397,-2.99256,-3.16733,8.11754,-2.94694
34.8702,-1.07586,1.36357,0.0227587,0.822622,-1.03774,-0.172033,0.222138,-2.17492,-1.23724,-0.335682,-0.115013,0.241565,0.454847,8.44987,4.23227,-1.48932,3.33565,-0.219999,-0.127745,-0.362809,-0.273173,0.25803,-0.228165,0.0178095,7.87891,-6.80131,-3.00363,-3.17405,8.15789,-2.93331
34.8753,-1.04152,1.39297,0.0336571,0.853742,-1.00353,-0.194252,0.170799,-1.61205,-0.900811,0.550414,-0.0718574,0.0125232,0.431463,8.47877,4.24757,-1.46858,3.34223,-0.21999,-0.130661,-0.362811,-0.27435,0.26527,-0.229664,0.0180328,7.89681,-6.82436,-3.01006,-3.16136,8.19017,-2.93392
34.8803,-1.03346,1.41504,0.0411951,0.849741,-0.979142,-0.244693,0.0528495,-1.83364,-1.01269,0.263478,-0.260593,0.256341,0.395135,8.51504,4.26518,-1.44176,3.34752,-0.21979,-0.133221,-0.361981,-0.27505,0.273562,-0.23066,0.018244,7.90476,-6.84872,-3.01652,-3.15579,8.20966,-2.91863
34.8853,-1.03035,1.40436,0.0368959,0.824152,-0.931444,-0.31077,0.132044,-3.15223,-1.96388,0.398768,-0.698202,0.224497,0.383157,8.5338,4.27619,-1.42954,3.35367,-0.219906,-0.141298,-0.365826,-0.279262,0.286489,-0.235709,0.0187676,7.9163,-6.87753,-3.04215,-3.1476,8.22438,-2.90706
34.8902,-1.01457,1.41305,0.0407403,0.765041,-0.90011,-0.368693,0.124016,-2.45045,-1.49708,-0.151829,-0.643968,0.324107,0.347628,8.56986,4.29393,-1.40112,3.35892,-0.219676,-0.145998,-0.367644,-0.281955,0.297517,-0.238623,0.019135,7.92308,-6.90013,-3.05889,-3.15123,8.22587,-2.88868
34.8951,-1.02081,1.41681,0.0213832,0.710733,-1.02393,-0.458256,0.0728723,-3.09448,-1.88712,0.765662,-1.30779,0.295837,0.32669,8.59973,4.31079,-1.37971,3.36676,-0.219744,-0.153514,-0.366511,-0.283047,0.31079,-0.241286,0.0195436,7.93387,-6.92691,-3.07588,-3.13528,8.18129,-2.87296
34.9003,-1.01544,1.44022,0.0131453,0.638081,-1.21076,-0.545318,0.136177,-2.25851,-1.39809,0.834203,-0.538895,0.26235,0.302453,8.62216,4.32102,-1.36146,3.36795,-0.219481,-0.157694,-0.364047,-0.283176,0.32109,-0.242907,0.0198375,7.94973,-6.94889,-3.09233,-3.11683,8.18839,-2.85785
34.9052,-0.972965,1.42172,-0.0100653,0.626613,-1.434,-0.600057,0.277896,-3.39537,-1.93041,0.941587,-0.750176,0.528388,0.254395,8.67667,4.34893,-1.3196,3.37696,-0.219232,-0.162725,-0.361139,-0.283906,0.336685,-0.245107,0.0202608,7.97783,-6.99025,-3.10366,-3.09636,8.2008,-2.82698
34.9103,-0.929018,1.41489,-0.0114648,0.611813,-1.53018,-0.645118,0.210758,-2.57507,-1.46403,0.714105,-0.568938,0.400733,0.254395,8.67667,4.34893,-1.3196,3.37696,-0.219232,-0.168197,-0.36256,-0.286443,0.347445,-0.249225,0.0207016,7.99973,-7.02249,-3.1125,-3.0804,8.21048,-2.80291
34.9152,-0.899128,1.42916,0.00312752,0.580599,-1.4867,-0.690236,-0.00387535,-1.86596,-1.00806,0.165358,-0.471358,0.324514,0.224026,8.70739,4.36344,-1.29359,3.37996,-0.21892,-0.169706,-0.360757,-0.286634,0.355575,-0.250216,0.0209065,8.00327,-7.0466,-3.11594,-3.07737,8.21049,-2.7835
34.9202,-0.842538,1.43283,0.0133882,0.552141,-1.29195,-0.691634,0.176326,-2.44644,-1.36244,0.654118,-0.374685,0.479292,0.178736,8.75911,4.38964,-1.25026,3.38805,-0.218607,-0.171861,-0.357366,-0.286589,0.367003,-0.251305,0.0212061,8.02239,-7.07863,-3.12328,-3.06326,8.23446,-2.75465
34.9252,-0.758111,1.44862,0.0368138,0.468474,-1.04268,-0.679122,0.133782,-1.85616,-1.0337,0.49629,-0.284279,0.363647,0.178736,8.75911,4.38964,-1.25026,3.38805,-0.218607,-0.175451,-0.358606,-0.288624,0.374619,-0.254504,0.0215351,8.03723,-7.1035,-3.12898,-3.0523,8.25308,-2.73223
34.9304,-0.706555,1.44243,0.0326454,0.406388,-0.92721,-0.630599,-0.0060464,-3.20458,-1.86165,0.515701,-0.872262,0.412912,0.165407,8.78262,4.40407,-1.23458,3.39528,-0.218749,-0.182343,-0.359308,-0.291224,0.387608,-0.258951,0.022041,8.04298,-7.13906,-3.14392,-3.04188,8.2501,-2.70766
34.9354,-0.700429,1.45887,0.0327787,0.358498,-0.959641,-0.554324,0.0773658,-2.90103,-1.68316,0.698738,-1.2445,0.347395,0.129801,8.81297,4.41677,-1.2067,3.39461,-0.218194,-0.185049,-0.35322,-0.289628,0.401113,-0.260037,0.0223601,8.05474,-7.16924,-3.15271,-3.02704,8.20385,-2.68742
34.9402,-0.689723,1.49205,0.0405332,0.267204,-1.02036,-0.487832,0.0595419,-2.23268,-1.29538,0.537759,-0.957789,0.267361,0.129801,8.81297,4.41677,-1.2067,3.39461,-0.218194,-0.189583,-0.352409,-0.29046,0.409849,-0.262866,0.0226882,8.06323,-7.19103,-3.15905,-3.01632,8.17046,-2.67204
34.9453,-0.683014,1.49607,0.0285123,0.186827,-1.15286,-0.419212,0.0777497,-2.99999,-1.87386,0.29764,-1.15424,0.375724,0.118461,8.83308,4.42891,-1.19215,3.40092,-0.218302,-0.19699,-0.352968,-0.292982,0.422685,-0.267574,0.0232062,8.07009,-7.21564,-3.17949,-3.01067,8.1386,-2.64421
34.9503,-0.671301,1.50983,0.0377727,0.179792,-1.20467,-0.366148,0.238497,-1.81798,-1.01461,0.543994,-0.137208,0.294041,0.0643867,8.88948,4.45537,-1.13884,3.40484,-0.217557,-0.19472,-0.346566,-0.291121,0.432571,-0.266905,0.0233896,8.09168,-7.24087,-3.18522,-2.99857,8.17011,-2.60744
34.9552,-0.611499,1.53706,0.0564094,0.147345,-1.21257,-0.318696,0.182144,-1.38842,-0.774872,0.415457,-0.104788,0.224564,0.0643867,8.88948,4.45537,-1.13884,3.40484,-0.217557,-0.197269,-0.347716,-0.292965,0.43866,-0.26969,0.0236669,8.10804,-7.26,-3.18956,-2.9894,8.19399,-2.55272
34.9602,-0.549742,1.53182,0.0340338,0.129654,-1.28238,-0.275307,0.0906041,-3.03799,-1.81049,0.584631,-1.32905,0.274387,0.0384357,8.91722,4.46885,-1.11267,3.40703,-0.217206,-0.201127,-0.342812,-0.292359,0.452411,-0.272168,0.0240816,8.11896,-7.28895,-3.20181,-2.97722,8.14423,-2.41842
34.9655,-0.522259,1.53841,0.026339,0.0926464,-1.19243,-0.306722,-0.142527,-2.14266,-1.22157,0.647933,-0.364547,0.198652,-0.00385856,8.96224,4.48995,-1.07012,3.40893,-0.216541,-0.199294,-0.334921,-0.289552,0.461257,-0.271667,0.0242562,8.11601,-7.31502,-3.21215,-2.96366,8.16314,-2.19391
34.9703,-0.505742,1.55225,0.0428953,0.00347066,-1.08889,-0.379727,-0.109385,-1.64442,-0.937509,0.497266,-0.279777,0.152458,-0.00385856,8.96224,4.48995,-1.07012,3.40893,-0.216541,-0.201936,-0.33453,-0.290414,0.46648,-0.274147,0.0245001,8.11391,-7.33345,-3.21946,-2.95407,8.17651,-1.92026
34.9755,-0.509826,1.57982,0.0550916,-0.0641323,-1.0112,-0.417376,0.106825,-1.77846,-1.0923,0.581076,-0.551107,0.19072,-0.0205456,8.98022,4.49834,-1.05222,3.40952,-0.216247,-0.203548,-0.33049,-0.289642,0.474945,-0.275579,0.0247622,8.12553,-7.35088,-3.23037,-2.94112,8.16992,-1.32553
34.9803,-0.5065,1.62497,0.0646093,-0.0880992,-0.947,-0.422223,0.310622,-1.71643,-0.95821,0.508116,-0.551409,0.21758,-0.0514976,9.00712,4.5085,-1.0216,3.40604,-0.215476,-0.200861,-0.323923,-0.287436,0.484335,-0.275334,0.0249445,8.1495,-7.37186,-3.23187,-2.93019,8.16071,-0.401169
34.9853,-0.477217,1.6425,0.0520332,-0.108078,-0.992103,-0.340146,-0.0496678,-2.62945,-1.60743,0.591808,-1.01819,0.340958,-0.0719293,9.02902,4.51898,-0.999284,3.40754,-0.215151,-0.203405,-0.318684,-0.28641,0.495096,-0.27756,0.0252885,8.1504,-7.39484,-3.24681,-2.91825,8.13116,1.22076
34.9902,-0.443217,1.64702,0.0395888,-0.14031,-1.14801,-0.180389,0.0987479,-2.30446,-1.37598,0.482154,-1.18584,0.333551,-0.0914705,9.05364,4.53177,-0.975459,3.4105,-0.214886,-0.205104,-0.312791,-0.284708,0.50523,-0.278732,0.0255685,8.16012,-7.41516,-3.25389,-2.90846,8.07852,2.0717
34.9952,-0.423869,1.66181,0.0307932,-0.174648,-1.32672,-0.0121893,-0.0173173,-1.6985,-0.924472,0.465169,-0.481716,0.204929,-0.106013,9.06889,4.53857,-0.959298,3.40977,-0.214546,-0.204516,-0.308461,-0.283521,0.511998,-0.279606,0.0257703,8.164,-7.43677,-3.25621,-2.8988,8.07382,2.3028
35.0003,-0.381471,1.68374,0.0420147,-0.196481,-1.30473,0.125304,-0.171,-0.168945,0.0760586,0.394444,0.0906323,0.135666,-0.128884,9.09279,4.54918,-0.932046,3.40897,-0.213992,-0.198485,-0.30125,-0.279291,0.511697,-0.276091,0.0255911,8.15771,-7.44746,-3.24596,-2.8903,8.08239,2.39719
35.0052,-0.310577,1.72786,0.0752815,-0.197048,-1.13875,0.200872,-0.801081,1.97291,1.41991,0.298002,0.621398,0.0701524,-0.164963,9.1274,4.56312,-0.889552,3.40518,-0.212974,-0.184263,-0.287044,-0.268699,0.499276,-0.265252,0.0247724,8.10952,-7.43609,-3.22344,-2.88488,8.084,2.44123
35.0103,-0.179935,1.77262,0.0937489,-0.225236,-1.07618,0.244775,-0.606731,1.49426,1.07543,0.225704,0.470641,0.0531328,-0.164963,9.1274,4.56312,-0.889552,3.40518,-0.212974,-0.179546,-0.282556,-0.264082,0.488805,-0.26005,0.0242759,8.07154,-7.42712,-3.20568,-2.88051,8.08526,2.46604
35.0154,-0.10928,1.7775,0.0888428,-0.231462,-1.16472,0.270557,-0.799211,0.0841967,0.124351,0.367085,-0.0578969,0.0806572,-0.185185,9.14722,4.57126,-0.864031,3.40321,-0.212378,-0.173571,-0.273287,-0.257815,0.482985,-0.255206,0.0239079,8.0198,-7.42499,-3.20353,-2.87363,8.07384,2.48563
35.0203,-0.084685,1.80296,0.0995759,-0.216735,-1.34745,0.264213,-0.696058,1.4715,0.845407,0.262469,-0.401855,0.0479088,-0.217725,9.18163,4.58592,-0.819647,3.4002,-0.211359,-0.163456,-0.257453,-0.246674,0.473888,-0.245346,0.0232173,7.97361,-7.40089,-3.19576,-2.86833,7.99953,2.49687
35.0253,-0.0361487,1.83319,0.105968,-0.219267,-1.48037,0.24528,-0.529524,1.11944,0.643141,0.199673,-0.30571,0.0364465,-0.217725,9.18163,4.58592,-0.819647,3.4002,-0.211359,-0.161483,-0.251392,-0.241495,0.466324,-0.240735,0.0228073,7.93734,-7.38197,-3.18966,-2.86386,7.94118,2.50444
