time,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6
2.85037,-0.838868,0.580039,0.821753,0.757623,-2.81781,0.29618
2.85532,-0.811756,0.503539,0.826622,0.805838,-2.89865,0.305513
2.86029,-0.79585,0.473816,0.836877,0.806175,-2.99153,0.327343
2.86527,-0.761226,0.480145,0.853898,0.825052,-3.06189,0.348506
2.87035,-0.737661,0.49946,0.868832,0.81363,-3.14812,0.37065
2.87532,-0.711436,0.536906,0.885171,0.793202,-3.23205,0.384325
2.88068,-0.678698,0.580398,0.884541,0.816606,-3.28546,0.410677
2.88524,-0.654391,0.644989,0.8898,0.844563,-3.29759,0.434707
2.89058,-0.631105,0.685549,0.869216,0.823335,-3.33964,0.440078
2.89527,-0.599806,0.730129,0.839355,0.891752,-3.36069,0.421109
2.90024,-0.561871,0.813649,0.840053,0.896521,-3.36455,0.415227
2.90531,-0.53577,0.87518,0.818296,0.9076,-3.37133,0.387465
2.91036,-0.509436,1.01147,0.842683,0.880562,-3.35191,0.339614
2.91531,-0.518618,1.06013,0.805932,0.798528,-3.33831,0.324788
2.92028,-0.59067,1.14127,0.790409,0.745254,-3.33827,0.330077
2.92525,-0.591941,1.21189,0.774206,0.738891,-3.29298,0.297998
2.93052,-0.58854,1.29306,0.768938,0.740435,-3.23831,0.256825
2.93525,-0.579009,1.38696,0.782497,0.747145,-3.18227,0.251343
2.94027,-0.583084,1.47796,0.788505,0.765259,-3.08602,0.230525
2.94529,-0.583121,1.55395,0.787776,0.773103,-3.00009,0.234142
2.95042,-0.582883,1.6243,0.797543,0.759195,-2.89921,0.242165
2.95533,-0.581187,1.6883,0.799878,0.773676,-2.82231,0.25452
2.9604,-0.584429,1.73112,0.776666,0.792834,-2.78212,0.263833
2.96557,-0.580824,1.7567,0.747835,0.776139,-2.77377,0.250142
2.97033,-0.562819,1.76371,0.712887,0.757124,-2.78707,0.255225
2.97525,-0.540698,1.8524,0.730852,0.781512,-2.77883,0.273265
2.98044,-0.537108,1.80315,0.667362,0.712818,-2.83595,0.281247
2.98545,-0.515092,1.81012,0.657156,0.695973,-2.88662,0.282165
2.99034,-0.488751,1.87402,0.676937,0.712645,-2.90713,0.277271
2.99534,-0.469827,1.92672,0.696172,0.72291,-2.93632,0.277127
3.0003,-0.443669,1.92948,0.678032,0.683356,-2.98189,0.276555
3.00531,-0.429077,1.96172,0.6816,0.668584,-3.01667,0.290872
3.01057,-0.433884,1.9779,0.681615,0.660809,-3.07091,0.300875
3.01546,-0.418191,1.98784,0.678039,0.642797,-3.07589,0.310269
3.02027,-0.395805,1.97576,0.677052,0.594176,-3.08196,0.303262
3.02538,-0.368206,1.94185,0.661602,0.539945,-3.07995,0.312457
3.03043,-0.356551,1.91167,0.650111,0.572759,-3.06654,0.31114
3.03539,-0.345783,1.91583,0.668586,0.556253,-3.04803,0.299439
3.04042,-0.316784,1.93158,0.686218,0.520837,-3.02222,0.329225
3.04534,-0.295988,1.91042,0.67858,0.544658,-3.00773,0.358089
3.0503,-0.266237,1.90738,0.682953,0.538055,-3.00025,0.378825
3.05542,-0.265843,1.89815,0.671136,0.545237,-3.02104,0.4225
3.06036,-0.274451,1.90253,0.65941,0.546092,-3.05811,0.457458
3.06529,-0.273993,1.93169,0.671985,0.576251,-3.0944,0.455307
3.07034,-0.272484,1.9105,0.653377,0.596923,-3.15405,0.475425
3.0753,-0.258396,1.92142,0.654584,0.580449,-3.17128,0.493713
3.08027,-0.23958,1.88457,0.629736,0.559501,-3.22153,0.493407
3.08529,-0.210781,1.90984,0.652659,0.546147,-3.22904,0.50768
3.09031,-0.190181,1.90325,0.645907,0.568989,-3.25312,0.535904
3.09544,-0.168339,1.8922,0.634629,0.562072,-3.25948,0.547738
3.10044,-0.160514,1.9178,0.634306,0.557764,-3.23831,0.565511
3.10531,-0.16397,1.89283,0.600773,0.586471,-3.23775,0.562717
3.11056,-0.146807,1.86819,0.565037,0.610184,-3.23475,0.566978
3.11528,-0.13829,1.87372,0.554404,0.633467,-3.22216,0.5922
3.12027,-0.122682,1.85505,0.525799,0.650646,-3.24143,0.587411
3.12523,-0.122027,1.81191,0.482249,0.60309,-3.2743,0.580061
3.13035,-0.0983653,1.82291,0.473737,0.588276,-3.28957,0.578392
3.13547,-0.0626425,1.79785,0.444215,0.614814,-3.32341,0.574064
3.1403,-0.0424025,1.77287,0.418967,0.64763,-3.37281,0.561201
3.14551,-0.00470438,1.7819,0.417008,0.613468,-3.39038,0.556322
3.15043,0.0249101,1.78126,0.405643,0.63125,-3.39717,0.546616
3.15532,0.0476675,1.76436,0.378919,0.566123,-3.40508,0.543767
3.16031,0.07437,1.75275,0.358091,0.561121,-3.40651,0.519336
3.1652,0.115696,1.78579,0.365548,0.557198,-3.40236,0.509257
3.17019,0.137203,1.79079,0.350349,0.501313,-3.40265,0.532097
3.17531,0.176393,1.85245,0.379866,0.521615,-3.38437,0.50519
3.18034,0.191335,1.84173,0.362193,0.506836,-3.39818,0.502068
3.18546,0.209181,1.82572,0.342037,0.473812,-3.43073,0.476333
3.19039,0.23086,1.8305,0.343453,0.454426,-3.46087,0.440066
3.19534,0.268471,1.85592,0.357955,0.452571,-3.44044,0.431748
3.20026,0.300312,1.87741,0.371946,0.449922,-3.42385,0.439481
3.20542,0.334326,1.82927,0.350252,0.428392,-3.4226,0.45982
3.21035,0.352493,1.79278,0.332406,0.411168,-3.41575,0.48111
3.21532,0.362726,1.82581,0.36149,0.451253,-3.40145,0.49635
3.22027,0.371822,1.77274,0.340615,0.467233,-3.41281,0.521604
3.22549,0.391252,1.76673,0.357062,0.476918,-3.39993,0.530666
3.23031,0.406331,1.75375,0.366052,0.49687,-3.40193,0.548617
3.23522,0.435134,1.74225,0.365822,0.549583,-3.4267,0.545612
3.24045,0.438351,1.70045,0.347914,0.528859,-3.47326,0.555813
3.24529,0.45631,1.66257,0.33016,0.511054,-3.50845,0.558692
3.25042,0.467899,1.65021,0.329594,0.517826,-3.52592,0.567266
3.2553,0.452547,1.63499,0.318755,0.51444,-3.55283,0.564669
3.2603,0.482452,1.65993,0.342499,0.507831,-3.56089,0.571371
3.26525,0.512847,1.66298,0.348387,0.449459,-3.5666,0.588999
3.27028,0.538483,1.68338,0.356866,0.451074,-3.54792,0.57744
3.27529,0.555312,1.67466,0.355454,0.472315,-3.54481,0.57948
3.28032,0.580612,1.62658,0.328747,0.44065,-3.53803,0.553805
3.28534,0.596187,1.58949,0.307618,0.436163,-3.54686,0.5383
3.29032,0.624354,1.54863,0.291137,0.429578,-3.57528,0.533522
3.29573,0.651211,1.54625,0.299917,0.452183,-3.58704,0.527655
3.30057,0.668355,1.46404,0.258728,0.447985,-3.60715,0.508429
3.30556,0.672518,1.38148,0.224155,0.47549,-3.60427,0.486765
3.31034,0.676643,1.36015,0.219827,0.475629,-3.59549,0.494498
3.31541,0.701857,1.33512,0.222623,0.460582,-3.57415,0.459492
3.32055,0.719369,1.32567,0.240359,0.480498,-3.53807,0.448495
3.32542,0.726062,1.31413,0.257372,0.479629,-3.50527,0.434467
3.33038,0.721278,1.27447,0.241089,0.455997,-3.49976,0.406259
3.33545,0.734843,1.22949,0.22344,0.418623,-3.51343,0.3921
3.3403,0.714846,1.1877,0.195101,0.413467,-3.57691,0.390777
3.34537,0.710948,1.22546,0.210533,0.432846,-3.59119,0.376298
3.35053,0.697098,1.25387,0.224325,0.425402,-3.62689,0.358574
3.35532,0.681959,1.25684,0.217722,0.457576,-3.65455,0.365808
3.36041,0.687415,1.25949,0.20991,0.462052,-3.66796,0.350116
3.36544,0.682902,1.28713,0.20824,0.490078,-3.67236,0.363728
3.37041,0.689163,1.32729,0.219194,0.494844,-3.66309,0.380095
3.37551,0.671195,1.31278,0.19577,0.501559,-3.67674,0.361695
3.38034,0.655607,1.29378,0.17309,0.510475,-3.68894,0.381094
3.38529,0.662491,1.2801,0.162866,0.508819,-3.68744,0.382593
3.39028,0.632815,1.22206,0.13521,0.4921,-3.71328,0.39405
3.39528,0.613616,1.24739,0.169458,0.461607,-3.67995,0.381412
3.40046,0.583818,1.23055,0.187573,0.421568,-3.66613,0.37262
3.40528,0.536835,1.21446,0.207392,0.389823,-3.66363,0.364039
3.4106,0.525042,1.22421,0.240524,0.353015,-3.64588,0.369169
3.41544,0.494565,1.15214,0.193189,0.323983,-3.63696,0.357733
3.42049,0.51274,1.08614,0.135603,0.292516,-3.6057,0.333459
3.42531,0.500299,1.03233,0.0804281,0.255535,-3.61368,0.334916
3.4303,0.513989,0.969047,0.0234819,0.254517,-3.62214,0.346624
3.43527,0.52785,0.900306,-0.0371411,0.214585,-3.63002,0.345482
3.44031,0.534207,0.876214,-0.0696656,0.223939,-3.66548,0.341649
3.44528,0.532494,0.859728,-0.0976971,0.212175,-3.71423,0.336285
3.45028,0.541815,0.822814,-0.120055,0.179483,-3.7206,0.336788
3.45531,0.539727,0.785596,-0.135942,0.131894,-3.71546,0.334754
3.46032,0.543602,0.783519,-0.126136,0.129514,-3.69874,0.336976
3.4653,0.525441,0.769367,-0.120315,0.137131,-3.6626,0.319789
3.4703,0.514349,0.745922,-0.109543,0.115384,-3.63588,0.280387
3.4753,0.495766,0.655873,-0.13213,0.0627955,-3.62656,0.253324
3.48031,0.473965,0.633756,-0.11689,0.0553103,-3.63432,0.253264
3.4853,0.442291,0.541934,-0.146095,0.0427758,-3.65202,0.238372
3.49041,0.419528,0.519767,-0.137079,0.0309321,-3.65164,0.215872
3.49528,0.409261,0.514164,-0.123917,0.0261908,-3.6468,0.215268
3.50034,0.393715,0.500276,-0.121744,0.0167646,-3.6415,0.204147
3.50531,0.377327,0.464163,-0.138617,0.0159858,-3.63138,0.208125
3.51033,0.331394,0.45176,-0.147543,0.0293516,-3.65558,0.230332
3.51546,0.279659,0.421243,-0.165112,0.055712,-3.6736,0.235903
3.52042,0.270855,0.410992,-0.161215,0.0863046,-3.68028,0.254129
3.52523,0.223673,0.415021,-0.142394,0.126599,-3.70663,0.274875
3.53041,0.188946,0.32515,-0.155077,0.152811,-3.72622,0.257017
3.53538,0.145925,0.252205,-0.149734,0.176875,-3.72278,0.284507
3.54029,0.126756,0.218897,-0.106751,0.190242,-3.70305,0.310216
3.54533,0.10706,0.186359,-0.0469096,0.202212,-3.65828,0.316727
3.55036,0.108174,0.155248,0.0155283,0.209353,-3.61451,0.33007
3.55544,0.106564,0.157191,0.102778,0.216815,-3.56721,0.364578
3.56029,0.093254,0.155767,0.186739,0.237612,-3.5436,0.360497
3.56524,0.0785246,0.160116,0.263889,0.250505,-3.5062,0.343303
3.57026,0.0726978,0.178327,0.345059,0.288432,-3.48692,0.349298
3.57524,0.0634488,0.201689,0.421381,0.328733,-3.4824,0.365739
3.58024,0.0353283,0.186958,0.472323,0.372317,-3.47613,0.34866
3.58522,0.0195531,0.192761,0.533657,0.435364,-3.43945,0.339867
3.59028,-0.00390751,0.176542,0.586579,0.503729,-3.41806,0.319382
3.59526,-0.0618838,0.121132,0.612,0.576648,-3.4388,0.295918
3.60045,-0.0890892,0.0414012,0.619444,0.644752,-3.45945,0.28567
3.60529,-0.105676,0.00679547,0.644929,0.718988,-3.46642,0.281471
3.6103,-0.102247,-0.0172918,0.668088,0.783558,-3.47026,0.27176
3.61527,-0.127503,-0.00575202,0.710205,0.865545,-3.4852,0.256164
3.6204,-0.1519,0.00852034,0.741902,0.930379,-3.48092,0.246102
3.62537,-0.155739,0.00209613,0.742686,0.970474,-3.47686,0.241457
3.63024,-0.159629,0.00631451,0.750385,1.02275,-3.47158,0.212265
3.63523,-0.151002,0.0195762,0.757263,1.05879,-3.46208,0.228808
3.64034,-0.170591,-0.015336,0.745807,1.0826,-3.47625,0.211616
3.64523,-0.216762,-0.0850964,0.72021,1.10358,-3.519,0.20777
3.65029,-0.236613,-0.0885649,0.736163,1.10935,-3.49025,0.208907
3.65524,-0.280029,-0.144399,0.7306,1.15075,-3.48556,0.207889
3.6602,-0.321021,-0.174783,0.74241,1.15535,-3.48562,0.220283
3.66522,-0.344693,-0.207851,0.760897,1.13953,-3.4472,0.244727
3.67026,-0.371705,-0.216938,0.79425,1.12501,-3.38575,0.242655
3.6753,-0.409408,-0.232305,0.813988,1.12917,-3.34953,0.250928
3.68034,-0.432757,-0.233647,0.833421,1.12309,-3.31602,0.264248
3.68527,-0.459035,-0.229023,0.844213,1.11773,-3.30895,0.273683
3.69029,-0.495648,-0.241043,0.849397,1.17032,-3.30872,0.269022
3.69559,-0.519172,-0.247763,0.857,1.15332,-3.28765,0.283082
3.70031,-0.558558,-0.234533,0.881359,1.15984,-3.24267,0.297772
3.7054,-0.571373,-0.271414,0.87668,1.16112,-3.22,0.304265
3.71034,-0.622517,-0.340063,0.862005,1.16793,-3.20399,0.322787
3.71535,-0.670912,-0.418684,0.84116,1.17575,-3.18792,0.330005
3.72038,-0.723242,-0.464909,0.847804,1.24582,-3.16689,0.299188
3.72537,-0.764858,-0.517992,0.852767,1.27959,-3.13552,0.258403
3.73041,-0.797673,-0.608516,0.823663,1.2378,-3.11198,0.232728
3.73537,-0.799145,-0.609031,0.837035,1.21169,-3.03807,0.209941
3.74023,-0.844008,-0.667315,0.806857,1.16199,-3.03496,0.159212
3.74524,-0.87781,-0.678354,0.788472,1.10209,-2.98898,0.140106
3.7502,-0.884709,-0.690117,0.77669,1.03396,-2.9181,0.129333
3.75519,-0.900563,-0.727356,0.753771,1.00222,-2.85687,0.116873
3.76018,-0.898123,-0.735273,0.755651,0.987632,-2.78437,0.114742
3.76526,-0.937878,-0.783236,0.735964,0.933864,-2.73644,0.106694
3.77017,-0.967526,-0.776295,0.751003,0.910308,-2.68213,0.094074
3.77519,-0.966419,-0.8265,0.735089,0.856008,-2.63808,0.0926959
3.78045,-0.986383,-0.83022,0.739353,0.820623,-2.59143,0.0880804
3.78521,-0.985238,-0.841512,0.741274,0.764148,-2.53886,0.0930469
3.79028,-1.03949,-0.860624,0.732524,0.720061,-2.48932,0.0906001
3.7952,-1.05851,-0.832588,0.7476,0.681163,-2.44219,0.112754
3.80026,-1.09991,-0.847471,0.745152,0.656692,-2.42095,0.105267
3.8052,-1.17996,-0.855325,0.736403,0.596387,-2.40985,0.118673
3.81029,-1.22326,-0.832759,0.753311,0.592327,-2.38828,0.128697
3.81524,-1.25372,-0.870475,0.740324,0.582889,-2.37109,0.152558
3.82047,-1.28954,-0.928511,0.720548,0.570884,-2.3693,0.153201
3.82524,-1.34149,-0.971132,0.707999,0.568108,-2.34571,0.190446
3.83024,-1.37713,-0.97977,0.712523,0.590727,-2.32268,0.204279
3.83524,-1.38601,-0.993032,0.712309,0.579787,-2.30174,0.21988
3.84026,-1.40726,-0.97574,0.73155,0.592167,-2.26103,0.239592
3.84527,-1.42551,-0.976302,0.729532,0.583737,-2.22034,0.267595
3.85036,-1.4476,-1.00075,0.714212,0.569473,-2.19261,0.26975
3.85519,-1.48092,-1.02858,0.692054,0.560518,-2.19805,0.29583
3.86019,-1.505,-1.03792,0.6802,0.559969,-2.1791,0.3086
3.86526,-1.51388,-1.03867,0.667957,0.542473,-2.14789,0.322931
3.8702,-1.5526,-1.0913,0.625767,0.48855,-2.13159,0.360555
3.87523,-1.56786,-1.15119,0.586784,0.461564,-2.10648,0.384256
3.88049,-1.57746,-1.15041,0.590971,0.444046,-2.07569,0.359922
3.88525,-1.57785,-1.18972,0.585136,0.445976,-2.05783,0.347958
3.89026,-1.58162,-1.17038,0.614715,0.459479,-1.99911,0.343524
3.89517,-1.56877,-1.16898,0.622918,0.451503,-1.97017,0.323468
3.90026,-1.55876,-1.16804,0.621162,0.447903,-1.91696,0.289344
3.90525,-1.58973,-1.07854,0.668379,0.443281,-1.86201,0.26887
3.9102,-1.64436,-1.03148,0.67808,0.431416,-1.84857,0.243581
3.91535,-1.67085,-0.981831,0.674701,0.445654,-1.83482,0.187713
3.92024,-1.73392,-1.01847,0.608319,0.470229,-1.86869,0.137719
3.92535,-1.77715,-1.06059,0.554052,0.487453,-1.90264,0.101602
3.93035,-1.77704,-1.1095,0.511924,0.479642,-1.88946,0.0457586
3.93519,-1.82384,-1.1147,0.495701,0.505203,-1.8957,0.0292762
3.94021,-1.84364,-1.16727,0.469036,0.449978,-1.86759,0.00728648
3.94525,-1.84741,-1.18638,0.467348,0.409951,-1.86059,0.00113664
3.95015,-1.83681,-1.20398,0.461346,0.359661,-1.81606,-0.0103362
3.95522,-1.8507,-1.22636,0.450433,0.334221,-1.77545,0.0143615
3.96027,-1.8699,-1.20553,0.467694,0.375476,-1.75127,0.0151488
3.96541,-1.85199,-1.15812,0.492557,0.361063,-1.69789,0.00208206
3.97019,-1.87808,-1.17822,0.476845,0.371969,-1.70571,0.0327239
3.97519,-1.90257,-1.17227,0.476022,0.4152,-1.6838,0.0347961
3.98025,-1.90886,-1.14121,0.491992,0.468216,-1.66782,0.0402134
3.98528,-1.95811,-1.17209,0.48048,0.508696,-1.70197,0.0545678
3.99043,-1.9661,-1.1255,0.521774,0.558578,-1.69356,0.0633128
3.99534,-1.97053,-1.16378,0.512003,0.533325,-1.7167,0.0795774
4.00038,-1.95602,-1.16762,0.523416,0.569621,-1.72218,0.109058
4.00522,-1.92434,-1.18057,0.524465,0.599504,-1.7152,0.142936
4.01041,-1.89679,-1.19792,0.521533,0.582843,-1.6962,0.181722
4.01546,-1.8494,-1.21837,0.523236,0.560793,-1.65965,0.228459
4.02046,-1.85629,-1.16993,0.555988,0.581888,-1.64552,0.263981
4.02533,-1.87897,-1.1866,0.553002,0.618322,-1.64166,0.285232
4.03027,-1.88072,-1.19893,0.555472,0.628258,-1.62744,0.304229
4.03534,-1.88974,-1.23262,0.534802,0.6017,-1.62177,0.341727
4.0403,-1.90939,-1.22035,0.545866,0.620116,-1.59717,0.362795
4.04529,-1.91959,-1.27287,0.521239,0.547823,-1.58047,0.386034
4.05055,-1.90042,-1.33345,0.499881,0.473881,-1.53523,0.414378
4.05557,-1.90968,-1.39319,0.477053,0.439781,-1.50866,0.432775
4.06029,-1.92454,-1.42645,0.476103,0.422034,-1.47541,0.431653
4.06558,-1.93907,-1.41489,0.498536,0.383325,-1.41376,0.432726
4.07028,-1.95954,-1.42612,0.503533,0.363389,-1.3655,0.429983
4.07531,-1.9714,-1.44897,0.502541,0.353676,-1.3172,0.419121
4.08027,-1.99073,-1.43296,0.51275,0.374286,-1.28609,0.37895
4.08524,-1.96954,-1.44201,0.500997,0.329838,-1.24373,0.369289
4.09037,-1.96752,-1.44277,0.483172,0.31841,-1.21874,0.37918
4.09547,-1.95044,-1.45459,0.463967,0.307416,-1.18867,0.365158
4.10029,-1.96186,-1.42245,0.48451,0.381782,-1.16224,0.375534
4.10527,-1.96072,-1.4694,0.456796,0.390989,-1.14512,0.36668
4.11044,-1.95327,-1.51516,0.438213,0.405298,-1.13168,0.36545
4.11534,-1.94319,-1.56433,0.409604,0.395756,-1.103,0.405273
4.12059,-1.91635,-1.61935,0.387614,0.333957,-1.09024,0.42785
4.12555,-1.8878,-1.65187,0.365182,0.297601,-1.07227,0.437249
4.13027,-1.86965,-1.69189,0.336928,0.293771,-1.05685,0.468585
4.13528,-1.85883,-1.73845,0.308709,0.255746,-1.05658,0.478581
4.14023,-1.86497,-1.70086,0.327735,0.268962,-1.04441,0.482721
4.14531,-1.86768,-1.69241,0.324867,0.254128,-1.02414,0.464059
4.15042,-1.86676,-1.67876,0.333289,0.223991,-1.01179,0.476131
4.15523,-1.84857,-1.67236,0.348646,0.182683,-0.9899,0.466665
4.16045,-1.81844,-1.61108,0.391417,0.19582,-0.939518,0.437151
4.16554,-1.80822,-1.57844,0.417838,0.174643,-0.938047,0.390704
4.17061,-1.75405,-1.55346,0.445078,0.144168,-0.929852,0.349778
4.17546,-1.6863,-1.52069,0.475025,0.10306,-0.911234,0.340573
4.18033,-1.61061,-1.50988,0.490369,0.085675,-0.890359,0.341899
4.1853,-1.51153,-1.52679,0.4969,0.0646257,-0.860618,0.357961
4.19031,-1.43035,-1.52746,0.511292,0.087816,-0.854086,0.343107
4.19522,-1.32004,-1.57009,0.501998,0.0692534,-0.849061,0.333427
4.20031,-1.21207,-1.55906,0.524843,0.109381,-0.817761,0.335683
4.20539,-1.09671,-1.61174,0.50766,0.068192,-0.817986,0.332367
4.21044,-0.994809,-1.57681,0.531364,0.0832742,-0.805652,0.327665
4.2153,-0.896464,-1.55662,0.535023,0.10733,-0.788589,0.326147
4.22023,-0.74758,-1.53494,0.544316,0.070215,-0.766125,0.325267
4.22527,-0.634215,-1.50442,0.5489,0.112284,-0.745889,0.349054
4.23028,-0.52846,-1.53607,0.539326,0.133485,-0.743466,0.31598
4.23522,-0.399276,-1.53295,0.549644,0.123109,-0.716968,0.288537
4.24024,-0.309386,-1.54363,0.554226,0.190239,-0.696285,0.282731
4.24522,-0.207626,-1.58192,0.543461,0.172281,-0.655901,0.303169
4.25033,-0.0718204,-1.60415,0.541661,0.197375,-0.596478,0.301401
4.25532,0.0304507,-1.57797,0.567898,0.224688,-0.531706,0.3103
4.26024,0.127729,-1.59045,0.570965,0.223649,-0.483441,0.318056
4.26517,0.209922,-1.5992,0.578319,0.210197,-0.423271,0.313914
4.27026,0.306577,-1.58488,0.594816,0.251207,-0.342858,0.332439
4.27524,0.410896,-1.57408,0.605344,0.272433,-0.248861,0.352088
4.28048,0.475055,-1.51778,0.629329,0.276053,-0.180814,0.367018
4.2853,0.561904,-1.47258,0.644952,0.27161,-0.121786,0.391868
4.29028,0.642331,-1.48226,0.626059,0.215525,-0.119299,0.385979
4.29524,0.742821,-1.49174,0.608912,0.146834,-0.140488,0.376704
4.30046,0.805507,-1.47831,0.60551,0.179203,-0.190305,0.3824
4.30553,0.868039,-1.45367,0.608939,0.182615,-0.252592,0.400157
4.31031,0.916289,-1.4312,0.613527,0.169916,-0.319774,0.442968
4.31533,0.958089,-1.43605,0.603989,0.110649,-0.398104,0.449984
4.3203,0.99131,-1.46234,0.584543,0.0600041,-0.476968,0.459054
4.32538,1.01344,-1.46576,0.587605,0.131518,-0.554425,0.471878
4.3304,1.03063,-1.4137,0.625151,0.205751,-0.621144,0.476024
4.33543,1.07414,-1.46477,0.606154,0.18664,-0.69258,0.452161
4.34034,1.12922,-1.50765,0.595133,0.164284,-0.756515,0.445492
4.34525,1.16247,-1.55948,0.579387,0.167052,-0.804077,0.469434
4.35047,1.22133,-1.57113,0.588595,0.173297,-0.833023,0.452161
4.35542,1.25563,-1.56083,0.608697,0.223731,-0.831022,0.412451
4.36026,1.29691,-1.57788,0.61111,0.244366,-0.837655,0.376383
4.36538,1.33715,-1.58557,0.613248,0.275372,-0.833361,0.373735
4.37029,1.42955,-1.62433,0.59944,0.244956,-0.810905,0.322978
4.37535,1.55348,-1.59146,0.621098,0.189815,-0.739095,0.314216
4.38029,1.66273,-1.53646,0.647878,0.173671,-0.657867,0.290061
4.38546,1.80989,-1.54824,0.634004,0.085149,-0.612069,0.282084
4.39045,1.9455,-1.52643,0.639862,-0.000618925,-0.555197,0.279664
4.39533,2.04296,-1.47137,0.662381,-0.0203831,-0.502589,0.290523
4.40028,2.15999,-1.47552,0.650794,-0.0828069,-0.469912,0.286781
4.40528,2.29485,-1.46299,0.661013,-0.172875,-0.430592,0.287744
4.41031,2.33701,-1.43655,0.677455,-0.191174,-0.394257,0.28898
4.41533,2.24358,-1.44446,0.658656,-0.105042,-0.408771,0.25733
4.42027,2.14229,-1.45763,0.635179,-0.0345117,-0.416148,0.234941
4.42539,2.06041,-1.46385,0.60481,0.0411026,-0.419233,0.220108
4.43033,2.05268,-1.51145,0.546828,0.0589576,-0.417851,0.221082
4.43521,2.02155,-1.47591,0.517469,0.0618804,-0.352827,0.216033
4.44041,1.99201,-1.47573,0.456188,0.095394,-0.313475,0.195822
4.44531,1.98726,-1.4649,0.397612,0.0839896,-0.259667,0.187317
4.4504,2.0045,-1.47235,0.323246,0.0724069,-0.226056,0.16857
4.45532,2.0145,-1.46141,0.250271,0.0581968,-0.173775,0.178377
4.46033,2.03478,-1.48438,0.154134,0.00148917,-0.143907,0.15877
4.46534,2.07138,-1.47094,0.0775316,-0.0249887,-0.0821506,0.154706
4.47031,2.05014,-1.46456,-0.0062827,-0.0194245,-0.0655678,0.144071
4.47533,2.08681,-1.47028,-0.096027,-0.0413423,-0.0448689,0.181473
4.48042,2.06939,-1.45205,-0.174756,-0.0239018,-0.0306876,0.166562
4.48533,2.01695,-1.42078,-0.248402,0.00485467,0.00117723,0.204899
4.49038,1.98645,-1.39202,-0.319536,0.0279318,0.0354404,0.255161
4.49526,1.98073,-1.38201,-0.398404,0.0107269,0.0361327,0.272424
4.50042,2.01184,-1.3207,-0.441059,2.86046e-05,0.0307699,0.282025
4.50532,2.05235,-1.27421,-0.483764,-0.0207611,0.0169232,0.274775
4.51036,2.09351,-1.24755,-0.544701,-0.0719139,0.0186875,0.250437
4.51518,2.13596,-1.22583,-0.610012,-0.124205,0.00139101,0.265817
4.52043,2.20752,-1.20179,-0.669462,-0.154309,-0.0189443,0.283311
4.52528,2.23111,-1.16108,-0.715373,-0.12557,-0.0529714,0.272195
4.53058,2.30849,-1.12295,-0.743315,-0.121969,-0.0512249,0.270539
4.53522,2.31889,-1.06652,-0.750506,-0.049897,-0.0617285,0.240698
4.5402,2.36347,-1.01589,-0.742957,-0.0245659,-0.0508258,0.226459
4.54533,2.43262,-0.996787,-0.740529,-0.00470978,-0.0465397,0.260909
4.55043,2.42693,-0.981198,-0.738522,0.0586823,-0.0643666,0.254257
4.55529,2.41982,-0.961882,-0.737665,0.0571138,-0.0585294,0.212414
4.5606,2.43337,-0.94972,-0.734766,0.0655722,-0.0288732,0.175181
4.56532,2.46213,-0.943521,-0.730424,0.0811802,0.017328,0.143121
4.57033,2.42678,-0.900623,-0.707241,0.159542,0.0649327,0.156697
4.57531,2.4115,-0.875278,-0.688367,0.228974,0.10938,0.171733
4.58055,2.42549,-0.90107,-0.694558,0.219414,0.13822,0.23373
4.58553,2.45173,-0.94096,-0.701758,0.224726,0.156266,0.306116
4.59052,2.46734,-0.935504,-0.663258,0.250069,0.186436,0.324185
4.59534,2.43256,-0.934768,-0.633566,0.33465,0.21881,0.33484
4.60028,2.41856,-0.943448,-0.604262,0.405648,0.25836,0.346945
4.6055,2.44132,-0.994509,-0.600233,0.367506,0.280891,0.380637
4.61052,2.48482,-1.06491,-0.600481,0.3415,0.308786,0.39739
4.61529,2.50368,-1.10718,-0.581194,0.351366,0.341392,0.369573
4.6203,2.50211,-1.16243,-0.570145,0.364831,0.385651,0.321968
4.62542,2.45839,-1.24881,-0.576159,0.373413,0.395135,0.306286
4.63028,2.45228,-1.26525,-0.530922,0.396491,0.461596,0.297515
4.6352,2.49695,-1.33413,-0.511281,0.363786,0.488025,0.30543
4.64031,2.47278,-1.36848,-0.473628,0.305391,0.526935,0.289627
4.64519,2.48747,-1.4187,-0.449033,0.286738,0.54607,0.285307
4.65035,2.51258,-1.46393,-0.417921,0.274115,0.558444,0.296764
4.65529,2.53528,-1.49002,-0.377813,0.258574,0.553277,0.306916
4.66036,2.58116,-1.52936,-0.354896,0.224506,0.534195,0.267833
4.66564,2.56654,-1.49034,-0.320567,0.253276,0.517932,0.272409
4.67028,2.59949,-1.4725,-0.325665,0.248735,0.453075,0.269524
4.67527,2.56375,-1.41464,-0.326653,0.254761,0.421826,0.271216
4.6804,2.60259,-1.34335,-0.309876,0.1795,0.415685,0.274689
4.68522,2.58194,-1.2602,-0.314466,0.172756,0.381062,0.307387
4.69038,2.62249,-1.12463,-0.30571,0.147668,0.362138,0.330119
4.6954,2.66603,-0.969742,-0.300272,0.141028,0.347135,0.34006
4.70042,2.64179,-0.709492,-0.23905,0.13068,0.369775,0.321483
