time,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6
4.78566,2.34814,-0.71376,-0.271847,0.162937,0.522758,0.496464
4.79035,2.36145,-0.665086,-0.271608,0.161073,0.521183,0.505053
4.79531,2.371,-0.616443,-0.272544,0.16189,0.518013,0.505568
4.80044,2.38148,-0.568239,-0.273885,0.162587,0.512481,0.507592
4.80529,2.38543,-0.515556,-0.270438,0.162031,0.520129,0.509956
4.81018,2.39455,-0.471626,-0.270652,0.162312,0.524384,0.515238
4.81536,2.40465,-0.427463,-0.270361,0.16454,0.530095,0.521319
4.8204,2.41486,-0.382135,-0.267941,0.164041,0.532568,0.523944
4.82528,2.42631,-0.337562,-0.264592,0.159693,0.536422,0.529425
4.83025,2.43831,-0.294709,-0.261564,0.155765,0.53619,0.534076
4.83525,2.44302,-0.254924,-0.260756,0.154508,0.529119,0.534692
4.84052,2.4492,-0.214329,-0.260076,0.157664,0.518822,0.53682
4.84533,2.45532,-0.17083,-0.254555,0.160126,0.514586,0.5393
4.85025,2.45833,-0.131103,-0.251566,0.162587,0.511254,0.537385
4.85519,2.46218,-0.0873195,-0.244767,0.160462,0.514018,0.541195
4.86026,2.46287,-0.046681,-0.239165,0.159038,0.511994,0.544915
4.86523,2.46141,-0.00380413,-0.231478,0.161026,0.512682,0.553116
4.87023,2.46314,0.0445048,-0.221806,0.165239,0.512052,0.557894
4.87531,2.46377,0.0926757,-0.213357,0.174133,0.505203,0.566557
4.88035,2.46778,0.136207,-0.206539,0.174625,0.499349,0.579416
4.88535,2.4718,0.179537,-0.199308,0.182602,0.50062,0.59147
4.89054,2.48174,0.225183,-0.191469,0.192033,0.505174,0.60645
4.89523,2.48865,0.262846,-0.187236,0.199129,0.502565,0.614756
4.90032,2.49782,0.301243,-0.182846,0.203304,0.492654,0.620063
4.90519,2.50592,0.343368,-0.176062,0.206891,0.487372,0.624891
4.91041,2.52215,0.381591,-0.172593,0.214099,0.475409,0.624529
4.9153,2.53486,0.421061,-0.168107,0.220478,0.463596,0.62695
4.92025,2.55331,0.464804,-0.160699,0.22289,0.456337,0.624335
4.92535,2.56029,0.508621,-0.149953,0.236627,0.453354,0.628979
4.93037,2.54659,0.556227,-0.135812,0.259749,0.454112,0.623583
4.93529,2.53501,0.592643,-0.129338,0.284706,0.448749,0.615165
4.94051,2.52475,0.642134,-0.114913,0.301554,0.448926,0.612967
4.94552,2.51873,0.683686,-0.103985,0.31095,0.445434,0.604888
4.95041,2.51452,0.724062,-0.0941876,0.315591,0.439549,0.59586
4.9553,2.51088,0.761139,-0.0858773,0.327669,0.435776,0.587131
4.9605,2.50735,0.795083,-0.0789699,0.342135,0.433786,0.582953
4.96529,2.50218,0.830648,-0.0689856,0.353137,0.439203,0.580188
4.97026,2.4979,0.861546,-0.0613553,0.362002,0.441635,0.574892
4.97539,2.49392,0.894115,-0.0499966,0.371788,0.445001,0.57253
4.98048,2.49346,0.92106,-0.0396988,0.377023,0.4475,0.564847
4.98546,2.49369,0.943281,-0.0289443,0.384083,0.44904,0.559025
4.9906,2.49623,0.96821,-0.0157388,0.38934,0.452644,0.563769
4.99534,2.49294,0.987388,-0.00655223,0.394787,0.450983,0.557839
5.00025,2.48317,0.999915,-0.000578387,0.403782,0.443363,0.553412
5.00538,2.47422,1.01365,0.00634754,0.412455,0.439273,0.547901
5.01032,2.46449,1.0276,0.0137485,0.425,0.435572,0.547047
5.01528,2.46012,1.04007,0.0216915,0.436308,0.430148,0.547962
5.02031,2.45717,1.05063,0.0291716,0.44836,0.422608,0.545253
5.02545,2.44729,1.06137,0.0358034,0.465479,0.410557,0.54193
5.03029,2.44163,1.07533,0.0448236,0.478505,0.40587,0.545257
5.03544,2.43588,1.08437,0.0512208,0.494473,0.395686,0.546376
5.04061,2.42966,1.09091,0.0549935,0.507661,0.381751,0.544919
5.04538,2.41542,1.09966,0.0594476,0.519281,0.374292,0.540565
5.05037,2.40394,1.11051,0.0668772,0.523025,0.367132,0.542602
5.05538,2.39392,1.12543,0.0765081,0.522139,0.36613,0.540041
5.06043,2.38004,1.13291,0.0823754,0.514602,0.352163,0.541275
5.06528,2.36838,1.14329,0.0901944,0.498721,0.34271,0.543776
5.07054,2.35689,1.16026,0.103311,0.475671,0.342509,0.539553
5.07534,2.34655,1.16495,0.109923,0.451796,0.336392,0.537634
5.08048,2.33692,1.1732,0.119938,0.423996,0.333464,0.528597
5.08535,2.32763,1.17959,0.128001,0.393923,0.332829,0.528526
5.09035,2.31485,1.18854,0.138814,0.363881,0.336299,0.524182
5.09537,2.3053,1.19892,0.150123,0.333307,0.340828,0.523947
5.1004,2.29706,1.20576,0.159738,0.305944,0.344921,0.515479
5.10532,2.28491,1.21386,0.168599,0.280731,0.348937,0.509589
5.11031,2.27602,1.22556,0.180502,0.254168,0.355962,0.503251
5.11535,2.26568,1.22554,0.184514,0.229297,0.359628,0.500168
5.1203,2.25622,1.22271,0.187251,0.208887,0.367204,0.50112
5.12541,2.22809,1.23285,0.197362,0.186863,0.374106,0.50362
5.13038,2.20181,1.24107,0.206653,0.167182,0.378928,0.505106
5.1353,2.17967,1.24738,0.214487,0.144357,0.381355,0.504178
5.14037,2.15928,1.24984,0.219912,0.114227,0.381322,0.503212
5.14529,2.13747,1.2518,0.224265,0.0857257,0.383771,0.497249
5.15037,2.12175,1.25282,0.228551,0.060524,0.382665,0.493394
5.15525,2.10583,1.2507,0.231117,0.0399122,0.381224,0.483131
5.16038,2.088,1.24793,0.234727,0.0138827,0.382151,0.475094
5.1654,2.0747,1.24452,0.238793,-0.0174749,0.387499,0.473382
5.17026,2.06647,1.24015,0.242671,-0.0461378,0.390588,0.472726
5.17529,2.05378,1.23977,0.248632,-0.0810396,0.396888,0.473989
5.18031,2.03923,1.23841,0.2537,-0.115502,0.403948,0.470821
5.18522,2.02674,1.23177,0.253678,-0.149542,0.402733,0.474737
5.19054,2.0147,1.22899,0.256694,-0.18188,0.404467,0.468143
5.19536,2.00101,1.22308,0.255529,-0.202711,0.397864,0.466293
5.20036,1.98538,1.21843,0.255214,-0.220274,0.394306,0.461943
5.20528,1.97261,1.21636,0.256111,-0.229757,0.390707,0.459851
5.21027,1.95728,1.21087,0.254929,-0.243665,0.386184,0.45812
5.21533,1.93679,1.20072,0.250935,-0.256347,0.37406,0.456251
5.22046,1.92273,1.19251,0.248424,-0.273082,0.366398,0.455242
5.22535,1.90661,1.18776,0.24878,-0.276901,0.364138,0.453863
5.23027,1.88963,1.18675,0.252292,-0.284266,0.365927,0.457153
5.23527,1.87787,1.18995,0.259553,-0.285145,0.371551,0.452765
5.2403,1.86349,1.18608,0.261763,-0.295088,0.377029,0.449504
5.24565,1.84941,1.17641,0.259298,-0.30394,0.377267,0.441841
5.25029,1.83661,1.16818,0.255833,-0.309846,0.376913,0.436562
5.25533,1.82294,1.16594,0.25556,-0.316787,0.383275,0.437293
5.2603,1.80463,1.16364,0.254219,-0.322096,0.388554,0.429951
5.26528,1.78608,1.16068,0.251566,-0.326331,0.391478,0.420118
5.27043,1.77053,1.15974,0.249419,-0.33162,0.393997,0.416386
5.27528,1.75802,1.15788,0.247564,-0.339828,0.39152,0.411497
5.28064,1.74587,1.15167,0.243722,-0.348756,0.389494,0.41535
5.28527,1.73837,1.14645,0.240978,-0.3503,0.389704,0.416157
5.29034,1.72309,1.14416,0.240492,-0.352708,0.390804,0.417849
5.29544,1.70865,1.13557,0.23512,-0.360762,0.384603,0.417088
5.30041,1.69488,1.13193,0.233364,-0.358453,0.384383,0.422167
5.30546,1.68322,1.12331,0.228436,-0.365958,0.378951,0.427911
5.31046,1.67079,1.11514,0.222795,-0.36764,0.374396,0.430104
5.31528,1.65535,1.11329,0.221544,-0.371999,0.373156,0.433009
5.32053,1.6419,1.10912,0.218408,-0.376717,0.370423,0.437877
5.32534,1.6312,1.0969,0.210431,-0.376786,0.364808,0.446397
5.3302,1.61695,1.08953,0.205589,-0.378382,0.366635,0.451253
5.33532,1.60863,1.08374,0.200953,-0.378813,0.369796,0.459697
5.34028,1.59901,1.07801,0.196628,-0.381375,0.376549,0.468383
5.34553,1.58826,1.06428,0.187406,-0.378888,0.376951,0.475161
5.35029,1.57418,1.05268,0.179175,-0.375567,0.373265,0.482079
5.35535,1.56487,1.045,0.176405,-0.386739,0.378078,0.488224
5.36036,1.55132,1.03734,0.172922,-0.399585,0.379856,0.493334
5.36536,1.53674,1.02515,0.167099,-0.413704,0.380677,0.498823
5.37029,1.52876,1.01309,0.161865,-0.417474,0.382578,0.492831
5.37534,1.51723,0.999889,0.154485,-0.418178,0.381892,0.492904
5.38026,1.51072,0.987848,0.146455,-0.422841,0.380801,0.490525
5.38567,1.5044,0.972532,0.134446,-0.424416,0.379951,0.4895
5.39034,1.49835,0.955865,0.121274,-0.429751,0.375555,0.493279
5.39535,1.49114,0.94114,0.109724,-0.431293,0.3756,0.493089
5.40027,1.48754,0.925276,0.0978453,-0.423808,0.371963,0.491924
5.40531,1.48019,0.910211,0.08712,-0.414782,0.368998,0.487933
5.41054,1.47925,0.900165,0.0836393,-0.414437,0.381205,0.483323
5.4155,1.47891,0.886907,0.0800285,-0.407827,0.392905,0.480748
5.42033,1.47307,0.880759,0.081691,-0.40669,0.411175,0.480521
5.4253,1.46399,0.867764,0.0790754,-0.402972,0.423222,0.484918
5.43028,1.45534,0.859741,0.0789775,-0.395468,0.44333,0.482786
5.43529,1.44845,0.845128,0.0746923,-0.397105,0.456727,0.484115
5.44026,1.43898,0.831394,0.0700718,-0.39893,0.469179,0.481585
5.4453,1.4291,0.815045,0.0630637,-0.398988,0.478502,0.477641
5.45029,1.42073,0.801546,0.0584751,-0.396888,0.484171,0.472898
5.45531,1.41062,0.785148,0.0520308,-0.391537,0.48084,0.465928
5.46032,1.40581,0.772345,0.0484524,-0.383741,0.479532,0.460005
5.46556,1.40509,0.75447,0.0435959,-0.380658,0.472385,0.458361
5.47035,1.40385,0.735546,0.038118,-0.375816,0.461341,0.456094
5.47536,1.40176,0.716551,0.0325058,-0.37608,0.451948,0.454423
5.48031,1.39774,0.692032,0.0230144,-0.375434,0.436124,0.449171
5.48529,1.39612,0.675549,0.019154,-0.364134,0.428536,0.445906
5.49037,1.3892,0.660232,0.0157045,-0.360657,0.423073,0.446558
5.49527,1.38059,0.644399,0.0114521,-0.355114,0.417183,0.447406
5.50024,1.36999,0.627322,0.00623909,-0.347409,0.410624,0.448473
5.50527,1.36398,0.608707,0.000338945,-0.338987,0.407026,0.448046
5.51033,1.36017,0.583755,-0.00958408,-0.336255,0.399193,0.450534
5.51523,1.35739,0.570692,-0.013445,-0.328743,0.398846,0.444494
5.52034,1.35297,0.553256,-0.0219572,-0.330159,0.392685,0.43721
5.52522,1.34725,0.538875,-0.0305216,-0.33113,0.386014,0.425909
5.53026,1.33847,0.532656,-0.034489,-0.328451,0.384542,0.416115
5.53541,1.33654,0.518055,-0.043578,-0.320961,0.376999,0.41379
5.54031,1.33054,0.508464,-0.0488902,-0.322509,0.372284,0.409084
5.54529,1.32679,0.495209,-0.0565453,-0.317323,0.364477,0.398377
5.55033,1.31436,0.482806,-0.0640059,-0.318311,0.353845,0.387387
5.55528,1.31206,0.471901,-0.0698499,-0.322059,0.343983,0.378642
5.56045,1.30901,0.459485,-0.0762938,-0.322746,0.341503,0.367239
5.56542,1.30525,0.447718,-0.0835545,-0.322843,0.337872,0.355548
5.57031,1.30086,0.43544,-0.0917968,-0.320343,0.340336,0.340634
5.57529,1.2976,0.423869,-0.0997837,-0.315911,0.340215,0.328517
5.5802,1.29307,0.405808,-0.111831,-0.307946,0.3389,0.320745
5.58529,1.28999,0.394387,-0.120545,-0.299308,0.338969,0.311649
5.59022,1.28472,0.381218,-0.131479,-0.291016,0.33349,0.297658
5.59532,1.27369,0.375835,-0.137731,-0.290432,0.328942,0.282157
5.60033,1.2716,0.362468,-0.148221,-0.291457,0.323857,0.273814
5.60525,1.26698,0.352976,-0.156736,-0.299946,0.317421,0.270304
5.61031,1.26218,0.341804,-0.165079,-0.316913,0.306723,0.266705
5.61527,1.2554,0.329345,-0.174022,-0.331937,0.291063,0.261068
5.6203,1.24801,0.318711,-0.181865,-0.346636,0.276176,0.251817
5.62539,1.23992,0.306584,-0.188824,-0.336368,0.259382,0.241759
5.63032,1.23117,0.301815,-0.189032,-0.33848,0.246492,0.236251
5.63521,1.22325,0.292644,-0.189819,-0.337524,0.228978,0.230261
5.64041,1.21398,0.281623,-0.18961,-0.333605,0.206434,0.227536
5.64539,1.20617,0.27099,-0.188068,-0.334616,0.183129,0.221862
5.65034,1.19631,0.259865,-0.186055,-0.33294,0.158198,0.211923
5.65523,1.19034,0.249714,-0.18253,-0.322547,0.130935,0.20212
5.6604,1.18409,0.236804,-0.180155,-0.306149,0.100991,0.190858
5.66542,1.18032,0.231733,-0.172832,-0.296494,0.0780093,0.183071
5.67035,1.1806,0.221486,-0.167494,-0.290643,0.0615816,0.178279
5.67537,1.17834,0.210557,-0.162434,-0.283208,0.0477457,0.174627
5.68034,1.17645,0.197894,-0.15922,-0.276479,0.0330685,0.170701
5.68532,1.17056,0.185859,-0.155593,-0.272553,0.0214871,0.166578
5.69044,1.16223,0.179592,-0.147909,-0.257835,0.0185593,0.157827
5.69527,1.15701,0.172197,-0.141801,-0.251904,0.0121453,0.145776
5.70026,1.15078,0.167272,-0.133641,-0.249303,0.00466077,0.131612
5.70543,1.15103,0.155963,-0.12768,-0.250439,-0.00139037,0.121039
5.71038,1.14831,0.144884,-0.12267,-0.2498,-0.0104841,0.110554
5.71532,1.14384,0.139029,-0.11427,-0.247327,-0.015434,0.103071
5.72039,1.14036,0.134957,-0.104196,-0.237568,-0.0192883,0.10009
5.72532,1.13424,0.130967,-0.0949742,-0.226631,-0.0252109,0.100563
5.73034,1.1279,0.126197,-0.0861049,-0.213325,-0.0327715,0.102538
5.73526,1.12312,0.122917,-0.0769699,-0.211703,-0.0412522,0.104428
5.74037,1.11546,0.119392,-0.0684743,-0.209175,-0.0539152,0.10639
5.74539,1.10562,0.114409,-0.0615342,-0.197879,-0.0689585,0.106936
5.75043,1.09784,0.110276,-0.054625,-0.181759,-0.0840273,0.105344
5.75534,1.09137,0.104184,-0.0493953,-0.165879,-0.100544,0.102014
5.76026,1.0814,0.0975625,-0.0447859,-0.15519,-0.11871,0.0962248
5.76539,1.0741,0.0893241,-0.0402469,-0.137164,-0.13142,0.0872802
5.77025,1.06706,0.0919273,-0.028133,-0.131435,-0.132034,0.0766969
5.77541,1.05758,0.0912466,-0.0196033,-0.126339,-0.12967,0.0634901
5.78014,1.0456,0.0886799,-0.0136963,-0.118578,-0.123289,0.0513
5.78522,1.03874,0.0791327,-0.0111289,-0.114463,-0.114355,0.0470519
5.79028,1.03368,0.0741743,-0.0056889,-0.105438,-0.0994926,0.0443328
5.79535,1.02647,0.0690505,-0.00138562,-0.0956932,-0.085652,0.0438995
5.80037,1.02019,0.0707939,0.00708223,-0.0883281,-0.068568,0.0464556
5.80535,1.01122,0.0717669,0.0147882,-0.0815855,-0.0547901,0.0511511
5.81031,1.00437,0.0680371,0.0188731,-0.069479,-0.0421107,0.0590991
5.81542,0.996636,0.0639333,0.0226325,-0.0596663,-0.026849,0.0690472
5.82027,0.986381,0.0610173,0.0263221,-0.049938,-0.0108002,0.0800493
5.82535,0.979605,0.0562891,0.0295727,-0.0476948,0.0058467,0.09312
5.83045,0.968843,0.0554431,0.0356591,-0.0401053,0.0271372,0.108056
5.83524,0.961585,0.0514911,0.0390343,-0.0258909,0.0416114,0.122434
5.84029,0.95244,0.0441101,0.0394336,-0.0127737,0.0507951,0.141581
5.84526,0.9406,0.0450393,0.0457519,-0.00193482,0.0606253,0.162394
5.85026,0.93254,0.0485743,0.0536961,0.0137577,0.0744429,0.18953
5.85532,0.925417,0.047313,0.0593209,0.0150175,0.0820819,0.217173
5.86032,0.916149,0.0449086,0.0644868,0.0164425,0.0879615,0.244517
5.86551,0.904456,0.0458031,0.0706057,0.0212981,0.0947846,0.271245
5.87031,0.89769,0.0351506,0.0705862,0.0313745,0.0921612,0.290412
5.87529,0.888089,0.0238342,0.0710108,0.0397458,0.08667,0.305324
5.88053,0.87557,0.0104658,0.0702219,0.0482524,0.081321,0.316482
5.88528,0.863366,-0.000709669,0.0699889,0.0609229,0.0806003,0.322386
5.8905,0.850835,-0.0150097,0.0687621,0.0829854,0.077102,0.328878
5.8954,0.834911,-0.0231036,0.069524,0.0908098,0.0755999,0.334039
5.90041,0.820915,-0.0335959,0.0678503,0.107559,0.0804161,0.339559
5.90551,0.80417,-0.0473378,0.0642496,0.120109,0.0851811,0.347669
5.91037,0.79141,-0.0499507,0.0654414,0.13742,0.0908973,0.356704
5.91532,0.783198,-0.0504561,0.0705787,0.145334,0.108616,0.367616
5.92042,0.770929,-0.0494947,0.0761643,0.153042,0.123926,0.374762
5.92524,0.760139,-0.0467283,0.0818931,0.148509,0.134773,0.375194
5.93028,0.749312,-0.0435627,0.0867006,0.154204,0.144829,0.374018
5.93533,0.73809,-0.0397502,0.0927179,0.153929,0.151342,0.371914
5.94033,0.727746,-0.0364785,0.0983749,0.151923,0.150634,0.373268
5.94552,0.715203,-0.0391918,0.100732,0.157968,0.148086,0.369447
5.95035,0.701361,-0.042999,0.102227,0.161126,0.142832,0.367873
5.95527,0.68688,-0.0470267,0.10364,0.167445,0.130283,0.363004
5.96028,0.668777,-0.0528666,0.103882,0.172822,0.111141,0.353853
5.96557,0.648513,-0.0527848,0.108564,0.181723,0.0992512,0.336969
5.97029,0.632661,-0.0538671,0.111817,0.179459,0.0880919,0.32592
5.97529,0.612924,-0.0552147,0.11433,0.178061,0.0733843,0.309562
5.98034,0.591354,-0.0606573,0.114491,0.177109,0.0550327,0.297536
5.98526,0.571199,-0.0631754,0.117163,0.172584,0.0381002,0.286829
5.99054,0.547785,-0.0650998,0.12006,0.168876,0.0226449,0.271909
5.9954,0.526148,-0.0661594,0.122237,0.162492,0.00644799,0.253689
6.00053,0.503098,-0.0656286,0.125626,0.156269,-0.0100476,0.238993
6.00538,0.480532,-0.0646295,0.128799,0.151667,-0.0244749,0.225722
6.0103,0.455802,-0.0613839,0.132336,0.154358,-0.0435453,0.211867
6.01546,0.42922,-0.0629034,0.131958,0.14163,-0.0652087,0.194611
6.02049,0.4032,-0.0572413,0.135773,0.147417,-0.0806324,0.177488
6.02536,0.380841,-0.0552133,0.13721,0.139734,-0.0948759,0.164701
6.03044,0.35725,-0.0520362,0.139078,0.12994,-0.109874,0.152027
6.03538,0.336894,-0.0464743,0.141646,0.125911,-0.123207,0.132747
6.04038,0.319151,-0.0474466,0.140292,0.121208,-0.137021,0.118717
6.04552,0.301485,-0.0487149,0.137847,0.120336,-0.160462,0.107405
6.05051,0.29011,-0.0442204,0.139318,0.121273,-0.17537,0.092821
6.0558,0.277762,-0.038762,0.140652,0.123971,-0.195821,0.0746933
6.06063,0.268462,-0.0327257,0.141975,0.13079,-0.213977,0.0608042
6.06541,0.264095,-0.0268472,0.14218,0.131411,-0.229481,0.0472625
6.07041,0.259493,-0.0193029,0.140836,0.13276,-0.248778,0.0315026
6.07532,0.255536,-0.0112452,0.140295,0.149422,-0.271977,0.0192697
6.08032,0.251287,-0.00333497,0.139867,0.164433,-0.298735,0.00793634
6.08533,0.250636,-0.000894319,0.137626,0.169889,-0.315012,-0.00140432
6.09033,0.24866,0.00146006,0.13616,0.175201,-0.330194,-0.011543
6.09542,0.24789,0.00271386,0.134747,0.180757,-0.346318,-0.0203861
6.10039,0.247386,0.00316947,0.133709,0.185026,-0.359137,-0.0281364
6.10554,0.24768,0.00404916,0.132907,0.183477,-0.371166,-0.0377058
6.11033,0.246272,0.00450333,0.132044,0.181805,-0.381855,-0.0488828
6.11532,0.244017,0.00587338,0.131163,0.188809,-0.396816,-0.0601537
6.12034,0.244434,0.00979111,0.132466,0.193954,-0.408903,-0.0739004
6.12524,0.245148,0.0171664,0.135579,0.194508,-0.416788,-0.0845247
6.13064,0.249723,0.0178074,0.134183,0.200923,-0.433194,-0.0911716
6.13529,0.252358,0.0172657,0.131988,0.204103,-0.453073,-0.0953553
6.14038,0.254916,0.0250937,0.13522,0.21345,-0.469943,-0.103829
6.14531,0.254528,0.0261836,0.133741,0.206487,-0.49146,-0.109715
6.15043,0.255813,0.0300727,0.135303,0.207772,-0.508004,-0.118264
6.1553,0.258401,0.0269787,0.131366,0.207827,-0.532573,-0.12185
6.16033,0.260545,0.0239993,0.126659,0.206641,-0.558772,-0.124092
6.16542,0.262018,0.0241921,0.122857,0.209987,-0.581051,-0.132463
6.17031,0.265022,0.0207163,0.11817,0.199693,-0.601059,-0.134088
6.17523,0.268279,0.0270095,0.119788,0.195311,-0.61582,-0.138905
6.18043,0.26678,0.0274975,0.11695,0.200264,-0.639466,-0.141017
6.18533,0.268592,0.033107,0.115713,0.197566,-0.650209,-0.15135
6.1903,0.268836,0.0427495,0.115085,0.194557,-0.660061,-0.167019
6.19537,0.269255,0.0515529,0.113772,0.18844,-0.676572,-0.177979
6.20032,0.26945,0.0662765,0.115958,0.184604,-0.684272,-0.189048
6.20525,0.271516,0.0802366,0.116875,0.190218,-0.685731,-0.197329
6.21025,0.270676,0.0915473,0.115611,0.197153,-0.694056,-0.208535
6.21541,0.270747,0.107249,0.117072,0.202713,-0.699208,-0.215299
6.22029,0.268644,0.118175,0.115014,0.200099,-0.711697,-0.225331
6.22547,0.265576,0.124636,0.109016,0.202927,-0.72625,-0.241827
6.23037,0.260659,0.130676,0.103705,0.203127,-0.742469,-0.253815
6.23521,0.254923,0.136855,0.0984648,0.200363,-0.763139,-0.264187
6.24039,0.252619,0.153916,0.0999897,0.193752,-0.774753,-0.265181
6.24535,0.249341,0.170264,0.101807,0.183232,-0.785628,-0.266824
6.25045,0.245561,0.177906,0.0977662,0.172979,-0.804876,-0.271002
6.25533,0.244104,0.186188,0.0938459,0.171262,-0.81659,-0.276178
6.26035,0.237889,0.198787,0.0941805,0.158912,-0.831537,-0.291196
6.26541,0.231648,0.216612,0.0970567,0.144204,-0.843221,-0.297062
6.27033,0.224843,0.23036,0.0969941,0.140378,-0.860409,-0.3036
6.2753,0.216247,0.24569,0.097221,0.133848,-0.878081,-0.313206
6.2803,0.208339,0.252394,0.0909545,0.122472,-0.899093,-0.324804
6.28524,0.198124,0.255428,0.0833145,0.109133,-0.919216,-0.329517
6.29055,0.187004,0.267393,0.0825553,0.0968937,-0.929411,-0.340355
6.29544,0.17562,0.272655,0.0778375,0.0854316,-0.936989,-0.350037
6.3003,0.164845,0.278758,0.0744635,0.072184,-0.94302,-0.363877
6.30523,0.153057,0.285442,0.0720541,0.0601155,-0.948848,-0.369351
6.31037,0.141775,0.301806,0.0760629,0.047158,-0.951096,-0.387142
6.31525,0.128738,0.310922,0.0741838,0.0376438,-0.964038,-0.3949
6.32035,0.114526,0.318679,0.0703952,0.012449,-0.974338,-0.410881
6.32526,0.102721,0.326692,0.0674081,0.00235349,-0.985291,-0.421183
6.33056,0.0899869,0.333574,0.0641148,-0.00888001,-0.997273,-0.438535
6.33544,0.0785076,0.339402,0.0607745,-0.0122787,-1.00576,-0.448421
6.34029,0.066571,0.346915,0.0608904,-0.0207293,-1.01088,-0.465503
6.34534,0.0548422,0.345361,0.0578216,-0.0229564,-1.01619,-0.479113
6.35056,0.0416249,0.339423,0.0555084,-0.0245988,-1.02988,-0.484168
6.35531,0.0290464,0.331093,0.0544064,-0.0265596,-1.04426,-0.487484
6.36041,0.0183874,0.323252,0.0548531,-0.0310273,-1.05233,-0.490379
6.36526,0.00809187,0.317412,0.0561704,-0.0266065,-1.06063,-0.495338
6.37019,-0.00174178,0.313443,0.058754,-0.0244939,-1.06439,-0.500595
6.37523,-0.0112045,0.311339,0.0626536,-0.02466,-1.06367,-0.506199
6.38038,-0.0220356,0.310411,0.0652847,-0.0235053,-1.06016,-0.521083
6.38531,-0.0383048,0.304953,0.0629378,-0.0260308,-1.06246,-0.528879
6.39026,-0.0517929,0.300844,0.0603157,-0.0316002,-1.05833,-0.534289
6.39528,-0.0688831,0.293943,0.0550581,-0.026385,-1.0614,-0.549884
6.40022,-0.085707,0.290583,0.0521621,-0.0217184,-1.06269,-0.570172
6.40526,-0.101548,0.293087,0.0526104,-0.0178923,-1.05944,-0.586509
6.41023,-0.11992,0.288528,0.0462244,-0.0116317,-1.05966,-0.597634
6.41529,-0.139016,0.28728,0.040294,-0.00699132,-1.0662,-0.617417
6.42024,-0.157099,0.294211,0.0366875,-0.00561773,-1.0666,-0.631571
6.42533,-0.17007,0.307083,0.0361156,-0.00355617,-1.06782,-0.651292
6.43026,-0.182966,0.312282,0.0277842,-0.00589138,-1.07455,-0.665636
6.43521,-0.1962,0.327261,0.0277407,-0.0112021,-1.08115,-0.678949
6.4402,-0.208848,0.336334,0.0242831,-0.010885,-1.09211,-0.688811
6.44526,-0.224139,0.34596,0.0216462,-0.011959,-1.1057,-0.704694
6.45033,-0.23844,0.35564,0.0187277,-0.0233861,-1.12254,-0.711802
6.45527,-0.251287,0.369237,0.0181025,-0.0299579,-1.13279,-0.724521
6.46028,-0.262255,0.388164,0.018012,-0.0356684,-1.13664,-0.729937
6.4654,-0.274525,0.404641,0.0142298,-0.0431134,-1.14411,-0.736941
6.47016,-0.287613,0.41784,0.00892092,-0.0428554,-1.1506,-0.747584
6.47525,-0.300718,0.434858,0.00601695,-0.0484548,-1.16496,-0.748794
6.4803,-0.313272,0.450943,0.00235172,-0.0491913,-1.18682,-0.746655
6.48527,-0.32482,0.46675,-0.000369839,-0.0528872,-1.20643,-0.753485
6.49044,-0.336482,0.48611,-0.00128873,-0.0616438,-1.22232,-0.752944
6.49519,-0.348598,0.502485,-0.00206738,-0.0620124,-1.23773,-0.747655
6.50024,-0.358201,0.525775,0.000949021,-0.0724555,-1.24521,-0.745686
6.50518,-0.367002,0.545184,0.000384747,-0.0777228,-1.25016,-0.747244
6.51026,-0.375706,0.568306,-0.000116206,-0.0857543,-1.25128,-0.74775
6.5153,-0.385417,0.592163,0.00103282,-0.0945051,-1.26185,-0.74039
6.52065,-0.394676,0.616892,0.00290971,-0.0995642,-1.28266,-0.732319
6.52535,-0.403169,0.638856,0.00510869,-0.104482,-1.30545,-0.726267
6.53046,-0.410596,0.66014,0.00615114,-0.111358,-1.32494,-0.719481
6.53557,-0.419425,0.681792,0.0071543,-0.122371,-1.34272,-0.706501
6.54058,-0.427866,0.703843,0.00772875,-0.123775,-1.35641,-0.696233
6.54529,-0.434589,0.726473,0.00812345,-0.136129,-1.36258,-0.69207
6.55025,-0.443131,0.743946,0.00436663,-0.143757,-1.38212,-0.679251
6.55524,-0.450909,0.763524,0.00160344,-0.150902,-1.4013,-0.671335
6.56051,-0.456617,0.789259,0.0033516,-0.150367,-1.41957,-0.668636
6.56523,-0.460159,0.812018,0.0059132,-0.147579,-1.44548,-0.666501
6.57027,-0.462388,0.843098,0.0135457,-0.139562,-1.46618,-0.657849
6.57527,-0.464954,0.865536,0.0155836,-0.138758,-1.48453,-0.651192
6.58027,-0.467663,0.890668,0.0198464,-0.13982,-1.50017,-0.650185
6.5854,-0.470356,0.914817,0.0229032,-0.144926,-1.5093,-0.641063
6.5904,-0.471536,0.938408,0.0251385,-0.148307,-1.51547,-0.640406
6.59532,-0.47171,0.962919,0.0283052,-0.153864,-1.52506,-0.636544
6.60031,-0.472718,0.986312,0.030905,-0.163335,-1.54121,-0.633122
6.60542,-0.474054,1.00786,0.030875,-0.169166,-1.56438,-0.627399
6.61025,-0.474499,1.03215,0.0336999,-0.177274,-1.57854,-0.626782
6.61544,-0.473284,1.0575,0.0354733,-0.187667,-1.58989,-0.624972
6.62027,-0.473293,1.07828,0.0333151,-0.199111,-1.6003,-0.621692
