time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6
9.87021,1.51475,-1.39038,-0.187483,1.52167,-0.0609354,-0.11154,-0.138474,0.0120563,-0.0312067,-0.121566,-0.156406,-0.262535,3.26486,-0.382452,-0.517821,-0.20224,3.49349,0.439443
9.87529,1.51344,-1.39026,-0.187814,1.52026,-0.0626106,-0.114402,-0.133856,0.0111665,-0.0297375,-0.118504,-0.158089,-0.265904,3.27309,-0.422501,-0.534934,-0.191483,3.48972,0.443635
9.88037,1.51344,-1.39026,-0.187814,1.52026,-0.0626106,-0.114402,-0.130353,0.0104916,-0.0286231,-0.116182,-0.159365,-0.268458,3.27699,-0.471078,-0.541039,-0.184764,3.4718,0.432744
9.88529,1.51291,-1.39021,-0.187937,1.51983,-0.0635703,-0.116008,-0.131223,0.0109813,-0.0292823,-0.115454,-0.158331,-0.267875,3.28966,-0.516802,-0.550913,-0.17273,3.46241,0.42863
9.89026,1.51161,-1.39008,-0.188303,1.51883,-0.0650012,-0.118608,-0.132393,0.0118573,-0.028793,-0.11589,-0.155041,-0.263437,3.30379,-0.552404,-0.574868,-0.150189,3.47371,0.441075
9.89524,1.51161,-1.39008,-0.188303,1.51883,-0.0650012,-0.118608,-0.133285,0.0125259,-0.0284196,-0.116223,-0.152531,-0.260049,3.31661,-0.580605,-0.606085,-0.119875,3.49841,0.463615
9.90044,1.51077,-1.38998,-0.188512,1.51815,-0.0659436,-0.120335,-0.133472,0.0140827,-0.0291572,-0.117,-0.155713,-0.265636,3.33806,-0.589734,-0.657754,-0.0964542,3.54639,0.471093
9.90514,1.50885,-1.38974,-0.188879,1.51686,-0.0676013,-0.123267,-0.137421,0.0170791,-0.0291947,-0.118975,-0.160322,-0.272401,3.3387,-0.569067,-0.725804,-0.0918105,3.56773,0.467521
9.9102,1.50885,-1.38974,-0.188879,1.51686,-0.0676013,-0.123267,-0.140649,0.0195283,-0.0292253,-0.12059,-0.164088,-0.27793,3.32449,-0.52468,-0.809999,-0.100811,3.57489,0.457063
9.91519,1.50836,-1.38956,-0.189088,1.51611,-0.068247,-0.124366,-0.140072,0.0208664,-0.0292483,-0.120801,-0.160915,-0.272579,3.29407,-0.461997,-0.901256,-0.0999208,3.55592,0.464816
9.92018,1.50695,-1.3893,-0.189385,1.51487,-0.0700617,-0.127647,-0.141131,0.0198857,-0.0297653,-0.12296,-0.158002,-0.264512,3.27391,-0.386851,-1.00054,-0.0942375,3.55052,0.475423
9.92517,1.50695,-1.3893,-0.189385,1.51487,-0.0700617,-0.127647,-0.141939,0.0191381,-0.0301595,-0.124606,-0.155781,-0.258363,3.26037,-0.308831,-1.09283,-0.0843686,3.55305,0.486221
9.93017,1.5055,-1.38911,-0.189664,1.51363,-0.0717718,-0.130456,-0.142553,0.0190692,-0.0304595,-0.127859,-0.15109,-0.269185,3.24496,-0.236903,-1.16399,-0.0781004,3.56232,0.468731
9.93517,1.5047,-1.38897,-0.189856,1.51286,-0.072435,-0.131556,-0.140016,0.0190167,-0.0306883,-0.126332,-0.151521,-0.269924,3.23756,-0.165429,-1.22165,-0.0748191,3.59325,0.455458
9.94023,1.5047,-1.38897,-0.189856,1.51286,-0.072435,-0.131556,-0.13807,0.0189764,-0.0308638,-0.125161,-0.151851,-0.27049,3.23344,-0.0941144,-1.26675,-0.0741838,3.63904,0.445436
9.94524,1.5033,-1.38879,-0.190188,1.51164,-0.0740927,-0.134784,-0.138108,0.0174411,-0.030996,-0.121268,-0.151599,-0.27493,3.23176,-0.0280271,-1.30679,-0.0537799,3.69273,0.450644
9.95045,1.5033,-1.38879,-0.190188,1.51164,-0.0740927,-0.134784,-0.138138,0.0162386,-0.0310996,-0.118219,-0.151401,-0.278407,3.23049,0.0344731,-1.33958,-0.0172221,3.75385,0.467834
9.95537,1.50258,-1.38878,-0.190292,1.51107,-0.0750001,-0.136093,-0.136678,0.0153723,-0.0306802,-0.118493,-0.155211,-0.273995,3.21261,0.0788562,-1.34554,0.0160711,3.78287,0.46462
9.96028,1.50183,-1.38871,-0.190484,1.51042,-0.07589,-0.137785,-0.138526,0.0147103,-0.0308537,-0.11722,-0.158616,-0.279024,3.18295,0.11458,-1.33901,0.0582487,3.79658,0.426481
9.9652,1.50129,-1.3886,-0.190606,1.50984,-0.0765532,-0.138937,-0.1345,0.014204,-0.0299973,-0.122182,-0.155286,-0.27644,3.14675,0.142758,-1.31955,0.091452,3.78185,0.379601
9.97039,1.49965,-1.38846,-0.190868,1.50845,-0.0781411,-0.141554,-0.131298,0.0138015,-0.0293163,-0.124067,-0.154182,-0.286227,3.11504,0.169786,-1.29702,0.108251,3.76444,0.382166
9.97527,1.49965,-1.38846,-0.190868,1.50845,-0.0781411,-0.141554,-0.128992,0.0135116,-0.028826,-0.125425,-0.153388,-0.293275,3.09021,0.192924,-1.27505,0.111568,3.74778,0.417093
9.98055,1.49965,-1.38846,-0.190868,1.50845,-0.0781411,-0.141554,-0.127119,0.013276,-0.0284276,-0.126528,-0.152742,-0.299001,3.0669,0.21575,-1.25036,0.104493,3.72895,0.48193
9.98532,1.49829,-1.38827,-0.191252,1.50696,-0.0797116,-0.144521,-0.127266,0.0126299,-0.0276684,-0.123434,-0.155189,-0.297668,3.05095,0.227617,-1.21663,0.103915,3.71194,0.490558
9.99026,1.49747,-1.38822,-0.191339,1.50648,-0.0805667,-0.146144,-0.130858,0.0121184,-0.0270674,-0.120984,-0.153155,-0.291152,3.03433,0.229383,-1.17022,0.115047,3.711,0.481054
9.99524,1.49695,-1.38818,-0.191531,1.50574,-0.0814217,-0.147732,-0.132115,0.0112276,-0.0276042,-0.122597,-0.149601,-0.289648,3.01163,0.215746,-1.1067,0.114305,3.71093,0.492342
10.0005,1.49695,-1.38818,-0.191531,1.50574,-0.0814217,-0.147732,-0.133113,0.0105198,-0.0280307,-0.123879,-0.146777,-0.288454,2.98354,0.191221,-1.03202,0.103844,3.71183,0.5194
10.0052,1.49616,-1.38815,-0.191653,1.50524,-0.082015,-0.148744,-0.136176,0.0109843,-0.0283237,-0.122858,-0.151967,-0.274323,2.95949,0.170691,-0.973655,0.0865801,3.72321,0.578746
10.0102,1.49562,-1.38806,-0.191828,1.5044,-0.0829573,-0.150175,-0.13216,0.0113626,-0.0280615,-0.122026,-0.155694,-0.276337,2.9302,0.147286,-0.910284,0.0619428,3.70714,0.628896
10.0152,1.49478,-1.38796,-0.191985,1.50365,-0.0838123,-0.151798,-0.130608,0.0116501,-0.027362,-0.121895,-0.151523,-0.275866,2.8979,0.131405,-0.857049,0.0439199,3.67376,0.632638
10.0202,1.49348,-1.38783,-0.192282,1.5025,-0.0854003,-0.154537,-0.132434,0.0118696,-0.026828,-0.121794,-0.15185,-0.266978,2.87773,0.114774,-0.805722,0.0424875,3.65932,0.632223
10.0253,1.49348,-1.38783,-0.192282,1.5025,-0.0854003,-0.154537,-0.133838,0.0120383,-0.0264175,-0.121717,-0.152102,-0.260145,2.86694,0.0988394,-0.757605,0.0542441,3.65811,0.627219
10.0302,1.49259,-1.38776,-0.192473,1.50171,-0.0860983,-0.155549,-0.133388,0.0111682,-0.0266099,-0.121162,-0.154779,-0.255062,2.84553,0.0694478,-0.694239,0.0527134,3.63269,0.645739
10.0352,1.49173,-1.38771,-0.192561,1.50124,-0.0871453,-0.15705,-0.133543,0.0110032,-0.0262597,-0.125208,-0.158303,-0.255666,2.81602,0.0310878,-0.620238,0.0438059,3.58791,0.694324
10.0402,1.49115,-1.38762,-0.192753,1.5004,-0.0878258,-0.158114,-0.134163,0.0103753,-0.0259903,-0.123814,-0.157009,-0.249621,2.78485,-0.0124488,-0.542125,0.0215263,3.53488,0.742444
10.0452,1.49061,-1.38757,-0.192875,1.49986,-0.0886634,-0.159947,-0.132624,0.0103985,-0.0262875,-0.124259,-0.150483,-0.25909,2.76231,-0.0584338,-0.463522,0.00388343,3.49388,0.72361
10.0503,1.48978,-1.3875,-0.193067,1.49909,-0.0895011,-0.161622,-0.129913,0.0104164,-0.0265159,-0.120526,-0.153106,-0.254147,2.75148,-0.102099,-0.393671,-0.00334401,3.467,0.671328
10.0553,1.48894,-1.38741,-0.193329,1.49831,-0.0901118,-0.162843,-0.131903,0.0109308,-0.0276882,-0.120753,-0.150549,-0.260988,2.74349,-0.139203,-0.340724,-0.00929967,3.44746,0.633243
10.0602,1.48756,-1.38726,-0.193678,1.49695,-0.0917521,-0.165531,-0.132895,0.0113141,-0.0285618,-0.121904,-0.151098,-0.261178,2.73534,-0.162069,-0.311569,-0.0327786,3.41953,0.618756
10.0654,1.48756,-1.38726,-0.193678,1.49695,-0.0917521,-0.165531,-0.133695,0.0116232,-0.0292664,-0.122832,-0.151541,-0.261332,2.72701,-0.178306,-0.294166,-0.0732887,3.38232,0.620527
10.0704,1.48674,-1.38722,-0.193835,1.49639,-0.0926072,-0.167188,-0.133276,0.0123509,-0.0297814,-0.122005,-0.151362,-0.269472,2.72932,-0.184878,-0.291505,-0.112831,3.36557,0.599886
10.0753,1.48618,-1.38714,-0.194079,1.4956,-0.0935669,-0.168986,-0.134919,0.0124011,-0.0306504,-0.120417,-0.147814,-0.277933,2.73214,-0.18028,-0.308283,-0.150015,3.35704,0.553588
10.0802,1.48538,-1.38705,-0.194271,1.49491,-0.0945965,-0.170644,-0.13471,0.0124404,-0.0308325,-0.118676,-0.152012,-0.273097,2.73594,-0.175423,-0.332223,-0.164789,3.33073,0.514534
10.0852,1.48461,-1.38693,-0.19448,1.49417,-0.0952072,-0.171638,-0.133561,0.0134609,-0.0294845,-0.118842,-0.150239,-0.262005,2.75003,-0.163865,-0.363674,-0.174497,3.30963,0.518385
10.0902,1.48405,-1.38687,-0.194585,1.49369,-0.095783,-0.17272,-0.134684,0.0137495,-0.0299492,-0.11746,-0.148861,-0.261451,2.77134,-0.14564,-0.407433,-0.176663,3.30046,0.556251
10.0954,1.4832,-1.38679,-0.194794,1.49285,-0.0966556,-0.174378,-0.136585,0.0134587,-0.0297949,-0.119991,-0.147278,-0.263081,2.80981,-0.12206,-0.461207,-0.193344,3.33868,0.576428
10.1002,1.48239,-1.38672,-0.194917,1.49234,-0.0976851,-0.175983,-0.13745,0.0137368,-0.0296854,-0.120334,-0.146154,-0.274414,2.84291,-0.104998,-0.502959,-0.215931,3.37852,0.555164
10.1052,1.48239,-1.38672,-0.194917,1.49234,-0.0976851,-0.175983,-0.138137,0.0139576,-0.0295985,-0.120607,-0.145261,-0.283409,2.87583,-0.08947,-0.542935,-0.245614,3.42389,0.506322
10.1102,1.48137,-1.38652,-0.195231,1.49115,-0.0993428,-0.178566,-0.138662,0.0151316,-0.0290294,-0.118805,-0.148098,-0.278223,2.91287,-0.0663389,-0.588351,-0.264145,3.45323,0.474252
10.1152,1.48137,-1.38652,-0.195231,1.49115,-0.0993428,-0.178566,-0.139062,0.0160263,-0.0285957,-0.117431,-0.150259,-0.274271,2.95424,-0.038389,-0.634782,-0.274116,3.47056,0.453276
10.1201,1.47992,-1.3863,-0.195562,1.48997,-0.101053,-0.181166,-0.137395,0.0166877,-0.0287657,-0.115435,-0.153329,-0.26448,2.98604,-0.00157369,-0.687627,-0.276671,3.47059,0.456873
10.1252,1.47992,-1.3863,-0.195562,1.48997,-0.101053,-0.181166,-0.136077,0.0172109,-0.0289002,-0.113855,-0.155757,-0.256735,3.01244,0.0429215,-0.744345,-0.273881,3.45878,0.475942
10.1304,1.47904,-1.38616,-0.195737,1.48924,-0.102013,-0.182911,-0.132493,0.0176131,-0.0279755,-0.113669,-0.158652,-0.262605,3.04336,0.0914444,-0.793902,-0.286882,3.45201,0.467771
10.1352,1.47754,-1.38597,-0.196016,1.48798,-0.103618,-0.185563,-0.133832,0.0164353,-0.027312,-0.113536,-0.15633,-0.274637,3.0614,0.130013,-0.82311,-0.30806,3.4448,0.447554
10.1402,1.47754,-1.38597,-0.196016,1.48798,-0.103618,-0.185563,-0.134885,0.0155089,-0.0267902,-0.113431,-0.154504,-0.2841,3.0716,0.166333,-0.842127,-0.337347,3.43705,0.420101
10.1452,1.47665,-1.38584,-0.196121,1.48739,-0.104229,-0.186628,-0.136188,0.0143022,-0.0263931,-0.114856,-0.151107,-0.280765,3.078,0.186445,-0.840327,-0.355325,3.44267,0.412008
10.1503,1.47578,-1.38581,-0.196225,1.4869,-0.105154,-0.188059,-0.13517,0.0143883,-0.0265934,-0.113428,-0.146004,-0.271686,3.08534,0.196618,-0.823683,-0.367026,3.45737,0.438088
10.1552,1.47468,-1.38565,-0.196504,1.48578,-0.106532,-0.190798,-0.132934,0.0144524,-0.0262498,-0.114336,-0.144175,-0.266897,3.09704,0.208173,-0.806712,-0.382773,3.47396,0.457087
10.1603,1.47468,-1.38565,-0.196504,1.48578,-0.106532,-0.190798,-0.131165,0.0145031,-0.025978,-0.115054,-0.142729,-0.263109,3.11243,0.221998,-0.788393,-0.402564,3.4925,0.471233
10.1652,1.47384,-1.38556,-0.196766,1.48506,-0.107544,-0.192561,-0.130365,0.0145401,-0.0262711,-0.119018,-0.145113,-0.267716,3.11315,0.236116,-0.76988,-0.417649,3.48794,0.465356
10.1702,1.47327,-1.38551,-0.196888,1.48452,-0.10819,-0.193678,-0.134261,0.0140667,-0.0265004,-0.119607,-0.147481,-0.265292,3.1096,0.250897,-0.753591,-0.440709,3.48453,0.463577
10.1752,1.47241,-1.38539,-0.197098,1.48384,-0.10908,-0.195196,-0.133707,0.0132054,-0.0261727,-0.122564,-0.144261,-0.266463,3.11361,0.25635,-0.731459,-0.459579,3.49738,0.492058
10.1803,1.47184,-1.38537,-0.19722,1.48334,-0.109691,-0.19626,-0.134808,0.0120294,-0.0259194,-0.120768,-0.147383,-0.27655,3.12012,0.251201,-0.701834,-0.476811,3.52216,0.527009
10.1852,1.47102,-1.3853,-0.197412,1.48266,-0.110685,-0.198005,-0.134628,0.0116627,-0.0262274,-0.122414,-0.147694,-0.277515,3.12265,0.235966,-0.667515,-0.484829,3.55079,0.551969
10.1901,1.47016,-1.3852,-0.197604,1.48194,-0.111488,-0.199331,-0.13449,0.0103946,-0.0269567,-0.120712,-0.149906,-0.274304,3.11333,0.20375,-0.616252,-0.495357,3.56155,0.55135
10.1952,1.46894,-1.38513,-0.197866,1.48077,-0.112954,-0.202246,-0.13388,0.00991143,-0.0270215,-0.120393,-0.145604,-0.266794,3.1108,0.14995,-0.545952,-0.514263,3.59102,0.568438
10.2003,1.46894,-1.38513,-0.197866,1.48077,-0.112954,-0.202246,-0.133405,0.00953419,-0.0270721,-0.120144,-0.142245,-0.260929,3.11323,0.0822869,-0.468913,-0.540286,3.63427,0.596956
10.2052,1.46817,-1.38508,-0.198005,1.48034,-0.113844,-0.203694,-0.132076,0.0107409,-0.0271086,-0.119964,-0.144258,-0.269022,3.11875,0.0310307,-0.420013,-0.552203,3.67188,0.633471
10.2102,1.46767,-1.38499,-0.198267,1.47962,-0.114786,-0.205631,-0.134517,0.0116661,-0.0281252,-0.119332,-0.150251,-0.269295,3.1194,0.00424971,-0.409189,-0.553955,3.6924,0.657759
10.2152,1.46678,-1.38488,-0.198494,1.47911,-0.115467,-0.206817,-0.132885,0.0113777,-0.02892,-0.119344,-0.148865,-0.282153,3.11521,-0.0157028,-0.415243,-0.545884,3.68804,0.643109
10.2202,1.4662,-1.38487,-0.198633,1.4784,-0.116461,-0.208021,-0.132663,0.0106682,-0.0290149,-0.120838,-0.14734,-0.279816,3.09495,-0.0396362,-0.41906,-0.537469,3.65202,0.574567
10.2252,1.46536,-1.3848,-0.19879,1.47763,-0.117072,-0.209697,-0.132992,0.0101208,-0.0290882,-0.121992,-0.150168,-0.271507,3.0898,-0.0699701,-0.424014,-0.535291,3.64765,0.524645
10.2302,1.46461,-1.38474,-0.199017,1.47718,-0.11791,-0.211337,-0.134753,0.00970228,-0.0291442,-0.121365,-0.149313,-0.277222,3.06651,-0.117715,-0.41038,-0.537883,3.61486,0.51679
10.2352,1.46409,-1.38467,-0.199104,1.47641,-0.118485,-0.212436,-0.131589,0.0103848,-0.0291865,-0.120892,-0.151164,-0.275543,3.04518,-0.164599,-0.399063,-0.544731,3.56777,0.53904
10.2402,1.4628,-1.3845,-0.199419,1.47526,-0.120091,-0.215926,-0.131674,0.0109066,-0.0277158,-0.122033,-0.146567,-0.270752,3.05155,-0.193662,-0.41399,-0.545153,3.56063,0.528552
10.2452,1.4628,-1.3845,-0.199419,1.47526,-0.120091,-0.215926,-0.13174,0.0113072,-0.026587,-0.122909,-0.143039,-0.267075,3.07661,-0.214353,-0.43952,-0.540281,3.57906,0.494731
10.2502,1.46217,-1.38443,-0.199558,1.4747,-0.120771,-0.217078,-0.133296,0.0106048,-0.0262383,-0.122565,-0.145401,-0.266312,3.10088,-0.249486,-0.444242,-0.540466,3.60681,0.444873
10.2552,1.46133,-1.38434,-0.19975,1.47393,-0.121696,-0.218683,-0.133472,0.0100799,-0.0269649,-0.126257,-0.149634,-0.26821,3.1096,-0.303069,-0.425937,-0.547428,3.61427,0.434016
10.2602,1.46055,-1.38429,-0.199925,1.47327,-0.122255,-0.219713,-0.134616,0.0101741,-0.028035,-0.124604,-0.153438,-0.26113,3.09413,-0.371991,-0.390444,-0.555825,3.57933,0.474602
10.2651,1.45915,-1.38415,-0.200256,1.47217,-0.123965,-0.223151,-0.133489,0.011235,-0.027844,-0.119407,-0.155785,-0.265746,3.08967,-0.426925,-0.37326,-0.53929,3.55953,0.466101
10.2702,1.45915,-1.38415,-0.200256,1.47217,-0.123965,-0.223151,-0.132616,0.012058,-0.0276958,-0.115376,-0.157605,-0.269326,3.09238,-0.472865,-0.367969,-0.504064,3.54955,0.424942
10.2752,1.45826,-1.38405,-0.200448,1.4714,-0.12461,-0.224267,-0.13446,0.0126806,-0.0270827,-0.115833,-0.151468,-0.267526,3.08065,-0.510267,-0.364107,-0.473385,3.5221,0.356436
10.2802,1.45694,-1.38389,-0.200762,1.47016,-0.125989,-0.226815,-0.136381,0.012653,-0.0271176,-0.117194,-0.150295,-0.258056,3.06556,-0.550232,-0.35419,-0.455144,3.48671,0.359151
10.2852,1.45694,-1.38389,-0.200762,1.47016,-0.125989,-0.226815,-0.137824,0.0126323,-0.0271438,-0.118218,-0.149413,-0.250939,3.05037,-0.588222,-0.343611,-0.446699,3.44786,0.406924
10.2902,1.45694,-1.38389,-0.200762,1.47016,-0.125989,-0.226815,-0.138911,0.0126167,-0.0271635,-0.118988,-0.14875,-0.24558,3.03656,-0.623163,-0.334041,-0.445376,3.40773,0.480907
10.2953,1.45566,-1.38372,-0.201076,1.46896,-0.127263,-0.229398,-0.140271,0.0136212,-0.0266706,-0.117559,-0.148738,-0.252059,3.0396,-0.645333,-0.337252,-0.453168,3.40645,0.526274
10.3003,1.45509,-1.38363,-0.201216,1.4685,-0.1281,-0.231073,-0.141287,0.0148734,-0.0268039,-0.115487,-0.147726,-0.26643,3.04537,-0.655148,-0.346659,-0.448952,3.42047,0.51738
10.3052,1.45509,-1.38363,-0.201216,1.4685,-0.1281,-0.231073,-0.142045,0.0158071,-0.0269033,-0.113942,-0.146972,-0.277147,3.05179,-0.656063,-0.358243,-0.436739,3.44335,0.47773
10.3102,1.45353,-1.38335,-0.2016,1.46709,-0.129496,-0.233743,-0.1386,0.0155308,-0.0269814,-0.115253,-0.151933,-0.273952,3.0629,-0.642907,-0.385122,-0.41922,3.45131,0.462781
10.3153,1.45353,-1.38335,-0.2016,1.46709,-0.129496,-0.233743,-0.135963,0.0153191,-0.0270411,-0.116257,-0.155732,-0.271505,3.07702,-0.623236,-0.414744,-0.397604,3.44814,0.465463
10.3202,1.45212,-1.38319,-0.201844,1.46583,-0.130997,-0.236256,-0.136492,0.0151655,-0.0265958,-0.118941,-0.155558,-0.273639,3.08326,-0.60501,-0.433363,-0.389935,3.44365,0.483851
10.3253,1.45212,-1.38319,-0.201844,1.46583,-0.130997,-0.236256,-0.136918,0.0150419,-0.0262376,-0.1211,-0.155418,-0.275355,3.08387,-0.584045,-0.446907,-0.391934,3.43826,0.515988
10.3303,1.45125,-1.38305,-0.201914,1.46526,-0.132027,-0.23807,-0.137733,0.015452,-0.0259731,-0.12119,-0.156818,-0.27963,3.08182,-0.558091,-0.454797,-0.40866,3.43345,0.511212
10.3353,1.45079,-1.38295,-0.202054,1.46453,-0.132603,-0.23917,-0.133887,0.0162558,-0.0257743,-0.119275,-0.155394,-0.284826,3.0775,-0.52303,-0.467503,-0.412503,3.41221,0.487168
10.3403,1.45004,-1.38288,-0.202158,1.46407,-0.13344,-0.24095,-0.136432,0.0158737,-0.0266241,-0.117795,-0.155296,-0.291853,3.07703,-0.483722,-0.482578,-0.412142,3.39214,0.465583
10.3452,1.44861,-1.38269,-0.202507,1.46268,-0.13522,-0.24423,-0.135375,0.0155878,-0.0277536,-0.118169,-0.153248,-0.289706,3.08208,-0.444821,-0.496236,-0.41999,3.38915,0.468893
10.3503,1.44861,-1.38269,-0.202507,1.46268,-0.13522,-0.24423,-0.134543,0.0153629,-0.0286422,-0.118463,-0.151637,-0.288017,3.08986,-0.405134,-0.506521,-0.434658,3.39788,0.489501
10.3552,1.44706,-1.38255,-0.202839,1.46132,-0.136424,-0.246516,-0.136395,0.0151977,-0.0292946,-0.119171,-0.151439,-0.27791,3.10148,-0.363127,-0.520989,-0.461376,3.41587,0.496843
10.3602,1.44706,-1.38255,-0.202839,1.46132,-0.136424,-0.246516,-0.137837,0.0150692,-0.0298023,-0.119723,-0.151285,-0.270043,3.1162,-0.319473,-0.535055,-0.498556,3.4406,0.493737
10.3651,1.44619,-1.38244,-0.203066,1.46055,-0.137331,-0.248331,-0.138425,0.0149726,-0.0301838,-0.120137,-0.151665,-0.274532,3.11087,-0.270802,-0.555028,-0.527017,3.43086,0.460239
10.3702,1.44565,-1.38235,-0.203205,1.46009,-0.137925,-0.2495,-0.137357,0.0148967,-0.0299737,-0.118932,-0.154515,-0.27194,3.09795,-0.220553,-0.575164,-0.543507,3.40444,0.430252
10.3753,1.4447,-1.38223,-0.203415,1.45959,-0.138902,-0.251088,-0.134523,0.0143318,-0.0298157,-0.121071,-0.154629,-0.276081,3.08484,-0.176643,-0.591235,-0.552528,3.38042,0.445514
10.3804,1.44423,-1.38221,-0.203572,1.45884,-0.13967,-0.252763,-0.135417,0.0139061,-0.0291914,-0.120664,-0.146634,-0.271627,3.08476,-0.134675,-0.608171,-0.558498,3.38178,0.461594
10.3853,1.44359,-1.38213,-0.203711,1.45826,-0.140333,-0.253863,-0.133123,0.0126058,-0.029222,-0.12184,-0.148105,-0.266853,3.10019,-0.10658,-0.615174,-0.559902,3.4136,0.455214
10.3902,1.44277,-1.38206,-0.203921,1.45742,-0.141258,-0.255573,-0.135788,0.0116164,-0.0287552,-0.121264,-0.148245,-0.272041,3.10593,-0.0915304,-0.607754,-0.572131,3.44014,0.420177
10.3952,1.44188,-1.38202,-0.204148,1.45664,-0.142148,-0.257265,-0.136379,0.0108333,-0.0278793,-0.121315,-0.145823,-0.276148,3.09387,-0.101089,-0.573109,-0.579587,3.45345,0.38314
10.4001,1.44134,-1.38197,-0.20427,1.45613,-0.142793,-0.258225,-0.135334,0.0102545,-0.0277256,-0.120859,-0.148476,-0.274741,3.09067,-0.121144,-0.539713,-0.580715,3.47599,0.379459
10.4052,1.44053,-1.38192,-0.204497,1.45549,-0.143561,-0.259883,-0.135024,0.0113105,-0.0276061,-0.119501,-0.143511,-0.270635,3.10095,-0.134041,-0.526538,-0.567106,3.53622,0.394127
10.4102,1.43968,-1.38183,-0.204723,1.45472,-0.144189,-0.261,-0.134288,0.0121122,-0.0270143,-0.119472,-0.148261,-0.278545,3.10546,-0.139664,-0.523635,-0.547459,3.58945,0.399376
10.4152,1.43915,-1.38178,-0.204828,1.4542,-0.145219,-0.262727,-0.136745,0.0112147,-0.0280721,-0.124483,-0.151387,-0.277037,3.10484,-0.152741,-0.513919,-0.540818,3.63932,0.395214
10.4202,1.43771,-1.38166,-0.205072,1.45297,-0.146946,-0.265415,-0.135599,0.0105368,-0.0273698,-0.126767,-0.150245,-0.268893,3.1065,-0.18976,-0.477241,-0.542121,3.69372,0.410114
10.4252,1.43771,-1.38166,-0.205072,1.45297,-0.146946,-0.265415,-0.134731,0.0100235,-0.026838,-0.128496,-0.149381,-0.262725,3.10995,-0.239418,-0.430594,-0.548708,3.75052,0.435676
10.4305,1.43697,-1.3816,-0.205247,1.45226,-0.147871,-0.26688,-0.134557,0.0096093,-0.0269359,-0.123567,-0.148683,-0.261438,3.11104,-0.30585,-0.374351,-0.546831,3.81282,0.477291
10.4353,1.43614,-1.38153,-0.205404,1.45151,-0.1485,-0.267858,-0.135409,0.00932371,-0.0270034,-0.122111,-0.148202,-0.27172,3.11147,-0.369021,-0.329387,-0.541121,3.86222,0.514622
10.4403,1.43614,-1.38153,-0.205404,1.45151,-0.1485,-0.267858,-0.136087,0.00909641,-0.0270572,-0.120952,-0.147819,-0.279903,3.11273,-0.440543,-0.285408,-0.532024,3.91016,0.556644
10.4455,1.43472,-1.38141,-0.205753,1.4503,-0.150367,-0.270545,-0.137117,0.0104499,-0.0276079,-0.122098,-0.144977,-0.285688,3.10604,-0.496019,-0.266823,-0.525504,3.94705,0.547942
10.4504,1.43472,-1.38141,-0.205753,1.4503,-0.150367,-0.270545,-0.137872,0.0114406,-0.0280111,-0.122937,-0.142897,-0.289923,3.09467,-0.535548,-0.267353,-0.521248,3.97332,0.509446
10.4554,1.43333,-1.3812,-0.206154,1.44907,-0.15192,-0.273232,-0.140959,0.0127102,-0.0288245,-0.122588,-0.143283,-0.278702,3.08784,-0.55237,-0.302058,-0.521602,4.01536,0.512736
10.4605,1.43333,-1.3812,-0.206154,1.44907,-0.15192,-0.273232,-0.143379,0.013705,-0.0294618,-0.122314,-0.143586,-0.269909,3.08263,-0.556203,-0.353774,-0.526059,4.06857,0.544565
10.4654,1.43251,-1.3811,-0.206276,1.44859,-0.15274,-0.274715,-0.137319,0.0134406,-0.0299156,-0.119201,-0.144287,-0.269971,3.08449,-0.552705,-0.410252,-0.525697,4.09946,0.600203
10.4702,1.43196,-1.38106,-0.206416,1.44783,-0.153822,-0.276321,-0.135104,0.0117826,-0.0292929,-0.118272,-0.144825,-0.279237,3.08423,-0.566058,-0.446509,-0.517961,4.11291,0.639244
10.4754,1.43146,-1.38103,-0.206468,1.44737,-0.154537,-0.277403,-0.134839,0.0109342,-0.0293,-0.116983,-0.149444,-0.284807,3.09207,-0.601987,-0.461116,-0.497498,4.13057,0.624959
10.4803,1.43064,-1.38094,-0.206678,1.44669,-0.155619,-0.279095,-0.136124,0.010826,-0.0288146,-0.118035,-0.146327,-0.275495,3.08584,-0.636063,-0.471167,-0.481952,4.12914,0.596235
10.4852,1.42916,-1.3808,-0.206992,1.44545,-0.157242,-0.2818,-0.13662,0.0117287,-0.0289339,-0.121803,-0.15231,-0.275722,3.07403,-0.66323,-0.489337,-0.475055,4.10524,0.613824
10.4902,1.42916,-1.3808,-0.206992,1.44545,-0.157242,-0.2818,-0.137005,0.0124295,-0.0290265,-0.124728,-0.156954,-0.275899,3.05976,-0.683705,-0.515142,-0.474307,4.06626,0.664166
10.4952,1.42833,-1.3807,-0.207184,1.4447,-0.157923,-0.282864,-0.135804,0.012462,-0.0290966,-0.120474,-0.154994,-0.263599,3.03246,-0.702022,-0.539663,-0.466454,3.98974,0.715098
10.5003,1.42696,-1.3805,-0.20755,1.4436,-0.159528,-0.286354,-0.135885,0.0129971,-0.0281318,-0.118679,-0.153973,-0.267749,3.01832,-0.715165,-0.572524,-0.449444,3.95614,0.684114
